Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Knaapila M., Winokur M.J.",Structure and morphology of polyfluorenes in solutions and the solid state,2008,10.1007/12_2008_149,https://www.scopus.com/inward/record.uri?eid=2-s2.0-54249123773&doi=10.1007%2f12_2008_149&partnerID=40&md5=390e407e12036764488202e03ec5fdcc,"This account provides a state of the art overview of polyfluorene structure and phase behaviour in solutions and the solid state. This review covers key aspects of the hierarchical intra- and intermolecular self-assembly starting at the molecular level and extentding up to larger length scale structures. This includes crystallization, alignment on surfaces and texture. Many Central ideas are highlighted via structural archetypes. Recent theoretical treatments for understanding these structural properties are discussed and the implications for opto-electronics and photophysics are described. © Springer-Verlag.",NA
"Peters J.L., Boynton-Jarrett R., Sandel M.","Prenatal environmental factors influencing IgE levels, atopy and early asthma",2013,10.1097/ACI.0b013e32835e82d3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874950378&doi=10.1097%2fACI.0b013e32835e82d3&partnerID=40&md5=3220a0ee47b810b928cf72524b233a2c,"Purpose of Review: There is increasing evidence that the prenatal window represents a critical period in which the developing immune system may be primed toward an allergic phenotype. Studies have investigated the role of a number of maternal environmental exposures on subsequent allergic disorders in the offspring. We summarize findings from recent studies on prenatal environmental factors influencing IgE levels, atopy, and early asthma. Recent Findings: A building literature supports the influence of maternal exposure to environmental pollutants, such as allergens, traffic-related air pollution, tobacco smoke, and organochlorine compounds and social factors on allergic outcomes. More novel associations have been investigated, such as the effect of prenatal exposures to phthalates, bisphenol A, and magnetic fields. There is also rising interest in epigenetics as a pathway of action by which maternal exposure affect immune health. Summary: Emerging research highlights the challenges of investigating in-utero exposures and of relating exposures to such a heterogeneous and complex outcome as allergic disease. Further research is needed on the mechanisms by which prenatal exposure influences allergic response in childhood and how postnatal, familial and social factors, and sex can modify disease outcomes. Epigenetics is a promising new frontier, and likely one of several explanatory factors. Copyright © 2013 Wolters Kluwer Health | Lippincott Williams & Wilkins.","4,4' isopropylidenediphenol; allergen; immunoglobulin E; lead; mercury; organochlorine derivative; ovalbumin; perfluoro compound; phthalic acid; tobacco smoke; air pollution; Aspergillus fumigatus; asthma; atopy; childhood; disease association; environmental exposure; epigenetics; human; immunity; immunoglobulin production; magnetic field; maternal stress; meta analysis (topic); nonhuman; prenatal exposure; priority journal; review; social aspect; traffic; Age of Onset; Asthma; Environmental Exposure; Epigenesis, Genetic; Female; Hazardous Substances; Humans; Hypersensitivity, Immediate; Immunoglobulin E; Maternal Exposure; Pregnancy; Prenatal Exposure Delayed Effects"
"Chiu K., Warner G., Nowak R.A., Flaws J.A., Mei W.",The impact of environmental chemicals on the gut microbiome,2020,10.1093/toxsci/kfaa065,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087281777&doi=10.1093%2ftoxsci%2fkfaa065&partnerID=40&md5=4d7d5f69f530a1c0979d638b4a44061b,"Since the surge of microbiome research in the last decade, many studies have provided insight into the causes and consequences of changes in the gut microbiota. Among the multiple factors involved in regulating the microbiome, exogenous factors such as diet and environmental chemicals have been shown to alter the gut microbiome significantly. Although diet substantially contributes to changes in the gut microbiome, environmental chemicals are major contaminants in our food and are often overlooked. Herein, we summarize the current knowledge on major classes of environmental chemicals (bisphenols, phthalates, persistent organic pollutants, heavy metals, and pesticides) and their impact on the gut microbiome, which includes alterations in microbial composition, gene expression, function, and health effects in the host. We then discuss health-related implications of gut microbial changes, which include changes in metabolism, immunity, and neurological function. © The Author(s) 2020.","4,4' isopropylidenediphenol; environmental chemical; heavy metal; perfluoro compound; pesticide; phthalic acid; polybrominated diphenyl ether; polychlorinated biphenyl; polychlorinated dibenzodioxin; polycyclic aromatic hydrocarbon; controlled study; gene expression; human; immunity; intestine flora; nonhuman; persistent organic pollutant; Review; adverse event; diet; drug effect; pollutant; Diet; Environmental Pollutants; Gastrointestinal Microbiome; Humans"
"Low J.M., Moore T.L.",A role for the complement system in rheumatoid arthritis,2005,10.2174/1381612053381936,https://www.scopus.com/inward/record.uri?eid=2-s2.0-14044261254&doi=10.2174%2f1381612053381936&partnerID=40&md5=6b76285104e4a2161ea5bd30af2c919b,"The production of autoreactive antibodies from self-reactive B cells results in the formation of immune complexes that deposit in tissue and fix complement, contributing to the pathogenesis of rheumatoid arthritis (RA). Earlier mouse models emphasize the importance of autoreactive antibodies formed against ""self"" proteins that serve as a source for T cell-mediated immune response, stemming from cross-reactivity and resulting in B cell activity. However, more recent models suggest the need for both autoantibodies and the initiation of the inflammatory cascade via the alternative complement pathway, which is unbridled as the cartilage lacks the usual regulatory proteins of the complement system. Furthermore, deficiencies in specific complement proteins could lead to an escape from negative selection by these self-reactive B cells. Moreover, the classical complement pathway establishes chemotactic gradients by which inflammatory cells follow and accumulate in the synovial fluid where they engulf immune complexes and release proteolytic enzymes. In addition, the processing of circulating immune complexes either via Fc receptor or CR1 and opsonization by complement fragments plays a key role in determining the fate of immune status. In addition, complement proteins are a major determinant in the size and solubility of an immune complex, which also affects clearance. The evidence regarding intra-articular activation of the complement system in RA provides the possibility to pharmacologically manipulate various parts of the complement system for therapeutic purposes and potential therapeutic targets for the control of inflammation and the prevention of joint destruction. © 2005 Bentham Science Publishers Ltd.","C reactive protein; collagen type 2; complement component C1q; complement component C1r; complement component C1s; complement component C2; complement component C4; complement component C5; complement component C6; complement component C7; complement component C8; complement component C9; complement membrane attack complex; complement receptor; granulocyte macrophage colony stimulating factor; interleukin 1; major histocompatibility antigen class 2; mitogen activated protein kinase; STAT protein; tumor necrosis factor; acute phase response; antigen antibody complex; Arthus phenomenon; autoimmunity; cellular immunity; complement activation; complement system; cross reaction; cytokine production; effector cell; Epstein Barr virus; human; innate immunity; lymphocyte proliferation; molecular mechanics; nonhuman; pathophysiology; phagocytosis; priority journal; review; rheumatoid arthritis; T lymphocyte activation; Animals; Arthritis, Rheumatoid; Complement System Proteins; Humans"
Atala A.,Recent applications of regenerative medicine to urologic structures and related tissues,2006,10.1097/01.mou.0000232055.20084.f6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745192067&doi=10.1097%2f01.mou.0000232055.20084.f6&partnerID=40&md5=5bd4b36997ee2bb0bea256cfe5f41748,"Purpose of review: A severe shortage of donor tissues and organs exists, which is worsening yearly given the aging population. Currently, patients suffering from diseased and injured organs are treated with transplanted organs or cells. This paper reviews recent advances that have occurred in regenerative medicine and describes application of new technologies to treat diseased or damaged organs and tissues. Recent findings: Although most current strategies for tissue engineering depend upon a sample of autologous cells from the diseased organ of the patient, biopsies from patients with extensive end-stage organ failure may not yield enough normal cells. In these situations, stem cells are envisioned as being an alternative source. Stem cells can be derived from discarded human embryos (human embryonic stem cells), from fetal tissue, or from adult sources (bone marrow, fat, skin). Therapeutic cloning offers a potentially limitless source of cells for tissue engineering applications. Summary: Recently, scientists in the fields of regenerative medicine and tissue engineering have applied the principles of cell transplantation, material science, and bioengineering to construct biological substitutes that will restore and maintain normal function in diseased and injured tissues. © 2006 Lippincott Williams & Wilkins.",biomaterial; collagen; politef; biodegradability; bioengineering; biopsy; bladder disease; cell transplantation; embryonic stem cell; graft dysfunction; human; injection; kidney failure; molecular cloning; nonhuman; penis prosthesis; priority journal; regenerative medicine; review; smooth muscle; stem cell transplantation; tissue engineering; ureter disease; urethra; urethra disease; urology; uterus malformation; Animals; Humans; Regenerative Medicine; Tissue Engineering; Urologic Diseases; Urology
"Wang Q., Hu K., Gao R., Zhang L., Wang L., Zhang C.",Hydrogenation of Carbon Dioxide to Value-Added Liquid Fuels and Aromatics over Fe-Based Catalysts Based on the Fischer–Tropsch Synthesis Route,2022,10.3390/atmos13081238,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137263280&doi=10.3390%2fatmos13081238&partnerID=40&md5=26c758877f817ced49b1509e59cbf605,"Hydrogenation of CO2 to value-added chemicals and fuels not only effectively alleviates climate change but also reduces over-dependence on fossil fuels. Therefore, much attention has been paid to the chemical conversion of CO2 to value-added products, such as liquid fuels and aromatics. Recently, efficient catalysts have been developed to face the challenge of the chemical inertness of CO2 and the difficulty of C–C coupling. Considering the lack of a detailed summary on hydrogenation of CO2 to liquid fuels and aromatics via the Fischer–Tropsch synthesis (FTS) route, we conducted a comprehensive and systematic review of the research progress on the development of efficient catalysts for hydrogenation of CO2 to liquid fuels and aromatics. In this work, we summarized the factors influencing the catalytic activity and stability of various catalysts, the strategies for optimizing catalytic performance and product distribution, the effects of reaction conditions on catalytic performance, and possible reaction mechanisms for CO2 hydrogenation via the FTS route. Furthermore, we also provided an overview of the challenges and opportunities for future research associated with hydrogenation of CO2 to liquid fuels and aromatics. © 2022 by the authors.",Aromatization; Catalyst activity; Climate change; Fossil fuels; Hydrogenation; Iron compounds; Liquid fuels; Liquids; Aromatic; Catalytic performance; Chemical conversions; CO2 hydrogenation; Efficient catalysts; Fe-based catalysts; H-ZSM-5; Synthesis route; Value added products; Value-added chemicals; Carbon dioxide; carbon dioxide; catalyst; efficiency measurement; fuel; future prospect; hydrogen; iron; liquid; performance assessment; reaction kinetics
"Miller M.A., Sletten E.M.",Perfluorocarbons in Chemical Biology,2020,10.1002/cbic.202000297,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089024491&doi=10.1002%2fcbic.202000297&partnerID=40&md5=8d84c14d5eebbbc2c1ab66f70383a775,"Perfluorocarbons, saturated carbon chains in which all the hydrogen atoms are replaced with fluorine, form a separate phase from both organic and aqueous solutions. Though perfluorinated compounds are not found in living systems, they can be used to modify biomolecules to confer orthogonal behavior within natural systems, such as improved stability, engineered assembly, and cell-permeability. Perfluorinated groups also provide handles for purification, mass spectrometry, and 19F NMR studies in complex environments. Herein, we describe how the unique properties of perfluorocarbons have been employed to understand and manipulate biological systems. © 2020 Wiley-VCH GmbH",amino acid derivative; cell penetrating peptide; fluorine; fluorocarbon; lipid; peptides and proteins; fluorocarbon; biochemistry; cell membrane permeability; cell surface; fluorination; fluorine nuclear magnetic resonance; genetic transfection; immobilization; internalization (cell); membrane; microarray analysis; molecular library; nonhuman; nuclear magnetic resonance imaging; perfluorination; priority journal; protein protein interaction; protein transport; proteomics; purification; Review; synthesis; chemical structure; chemistry; isolation and purification; mass spectrometry; metabolism; nuclear magnetic resonance spectroscopy; Fluorine; Fluorocarbons; Magnetic Resonance Spectroscopy; Mass Spectrometry; Molecular Structure
"Gupta A., Kapoor G., Dalvi B.",Transcatheter closure of atrial septal defects,2004,10.1586/14779072.2.5.713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544344499&doi=10.1586%2f14779072.2.5.713&partnerID=40&md5=cc0644444859ad5bd32181c8a3e97665,"Transcatheter closure of atrial septal defects has evolved significantly over the last 20 years. Transcatheter closure has replaced surgical closure for the treatment of most secundum atrial septal defects at the current time. A major reason for this is the lower morbidity of transcatheter closure procedures. Several closure devices have come into clinical use. The Amplatzer® septal occluder (AGA Medical Co.) currently has the largest reported experience and subsequently the best-established safety and efficacy features. Clinically challenging situations, such as larger atrial septal defects, atrial septal defects with deficient rims and multiple atrial septal defects, are increasingly being addressed using the transcatheter approach, with improved results. The incidence of most complications has significantly reduced over time, and serious side effects are relatively uncommon. In this review, the literature is summarized regarding the current role of transcatheter closure, the evolution of the different available devices for clinical use and the complications that occur with their use. A comparison is also made with surgical closure techniques. © Future Drugs Ltd. All rights reserved.","acetylsalicylic acid; antibiotic agent; clopidogrel; fibrinolytic agent; nickel; warfarin; atrioventricular block; bacterial endocarditis; cerebrovascular accident; clip; controlled study; device; embolism; fatality; fistula; headache; heart atrium arrhythmia; heart atrium fibrillation; heart atrium septum defect; heart catheterization; heart supraventricular arrhythmia; heart tamponade; hemopericardium; human; lung edema; morbidity; neurosis; pericardial effusion; postoperative complication; review; safety; seizure; sudden death; surgical approach; surgical technique; thromboembolism; thrombosis; transient ischemic attack; visual impairment; Balloon Occlusion; Heart Catheterization; Heart Septal Defects, Atrial; Humans"
"Goldberg H.I., Thoeni R.F.",MRI of the gastrointestinal tract,1989,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024395184&partnerID=40&md5=c49c080fec30d560bb752b7ffc0318dd,"Magnetic resonance imaging (MRI) of the gastrointestinal tract may be useful for detection of inflammatory and neoplastic processes and staging of neoplasms. Successful application of MRI depends upon the use of proper gut contrast material, glucagon, and scan sequences that diminish the effect of respiratory motion. Current uses of MRI center on the evaluation and staging of rectal tumors and on the distinction between recurrent tumor and fibrosis.",contrast medium; ferric ammonium citrate; ferrite; gadolinium pentetate; glucagon; magnetite; perfluorooctyl bromide; cancer recurrence; cancer staging; computer analysis; diagnosis; digestive system cancer; gastrointestinal tract; human; intravenous drug administration; methodology; nuclear magnetic resonance imaging; oral drug administration; priority journal; review; Gastrointestinal Diseases; Gastrointestinal Neoplasms; Gastrointestinal System; Human; Magnetic Resonance Imaging
"Hatanaka M., Shimizu A.","C6, C7, C8 and C9",1999,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033218830&partnerID=40&md5=8d9d64ae15f5a6fc7ae7427d058b024f,[No abstract available],complement component C6; complement component C7; complement component C8; complement component C9; human; review; Complement C6; Complement C7; Complement C8; Complement C9; Humans
"Ramírez-Toloza G., Ferreira A.",Trypanosoma cruzi evades the complement system as an efficient strategy to survive in the mammalian host: The specific roles of host/parasite molecules and Trypanosoma cruzi calreticulin,2017,10.3389/fmicb.2017.01667,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028758321&doi=10.3389%2ffmicb.2017.01667&partnerID=40&md5=1bf1a5573b8e0af1300e405b0b6b9196,"American Trypanosomiasis is an important neglected reemerging tropical parasitism, infecting about 8 million people worldwide. Its agent, Trypanosoma cruzi, exhibits multiple mechanisms to evade the host immune response and infect host cells. An important immune evasion strategy of T. cruzi infective stages is its capacity to inhibit the complement system activation on the parasite surface, avoiding opsonizing, immune stimulating and lytic effects. Epimastigotes, the non-infective form of the parasite, present in triatomine arthropod vectors, are highly susceptible to complement-mediated lysis while trypomastigotes, the infective form, present in host bloodstream, are resistant. Thus T. cruzi susceptibility to complement varies depending on the parasite stage (amastigote, trypomastigotes or epimastigote) and on the T. cruzi strain. To avoid complement-mediated lysis, T. cruzi trypomastigotes express on the parasite surface a variety of complement regulatory proteins, such as glycoprotein 58/68 (gp58/68), T. cruzi complement regulatory protein (TcCRP), trypomastigote decay-accelerating factor (T-DAF), C2 receptor inhibitor trispanning (CRIT) and T. cruzi calreticulin (TcCRT). Alternatively, or concomitantly, the parasite captures components with complement regulatory activity from the host bloodstream, such as factor H (FH) and plasma membrane-derived vesicles (PMVs). All these proteins inhibit different steps of the classical (CP), alternative (AP) or lectin pathways (LP). Thus, TcCRP inhibits the CP C3 convertase assembling, gp58/68 inhibits the AP C3 convertase, T-DAF interferes with the CP and AP convertases assembling, TcCRT inhibits the CP and LP, CRIT confers ability to resist the CP and LP, FH is used by trypomastigotes to inhibit the AP convertases and PMVs inhibit the CP and LP C3 convertases. Many of these proteins have similar molecular inhibitory mechanisms. Our laboratory has contributed to elucidate the role of TcCRT in the host-parasite interplay. Thus, we have proposed that TcCRT is a pleiotropic molecule, present not only in the parasite endoplasmic reticulum, but also on the trypomastigote surface, participating in key processes to establish T. cruzi infection, such as inhibition of the complement system and serving as an important virulence factor. Additionally, TcCRT interaction with key complement components, participates as an anti-angiogenic and anti-tumor molecule, inhibiting at least in important part, tumor growth in infected animals. © 2017 Ramírez-Toloza and Ferreira.",C2 receptor inhibitor trispanning protein; calreticulin; classical complement pathway C3 C5 convertase; complement component C1; complement component C1q; complement component C3; complement component C5; complement component C8; complement component C9; complement factor H; complement regulatory protein; decay accelerating factor; glycoprotein; glycoprotein 58/68; lectin; membrane protein; sialic acid; transforming growth factor beta; unclassified drug; amastigote; bloodstream infection; cancer inhibition; cell vacuole; complement system; enzyme activity; epimastigote; exosome; host parasite interaction; human; intracellular signaling; nonhuman; phagocytosis; plasma membrane derived vesicle; protein binding; protein expression; Review; Trypanosoma cruzi; trypomastigote
Müller-Eberhard H.J.,The complement system and nephritis.,1974,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0016180871&partnerID=40&md5=e10fabbd8c16670d3fd2e1df03b286cc,[No abstract available],"complement; complement component C1; complement component C2; complement component C3; complement component C4; complement component C5; complement component C6; complement component C7; complement component C8; complement component C9; lipopolysaccharide; polysaccharide; properdin; antigen antibody complex; chemotaxis; feedback system; glomerulonephritis; histamine release; human; immunology; inflammation; kidney; nephritis; physiology; review; Antigen-Antibody Complex; Chemotaxis; Complement; Complement 1; Complement 2; Complement 3; Complement 4; Complement 5; Complement 6; Complement 7; Complement 8; Complement 9; Feedback; Glomerulonephritis; Histamine Release; Human; Inflammation; Kidney; Lipopolysaccharides; Nephritis; Polysaccharides; Properdin; Support, U.S. Gov't, P.H.S."
Donachie W.D.,The cell cycle of Escherichia coli,1993,10.1146/annurev.mi.47.100193.001215,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027460891&doi=10.1146%2fannurev.mi.47.100193.001215&partnerID=40&md5=abca2ed030e2ddffc683c2a314816785,"For E. coli cells, growth to a critical mass leads to initiation of chromosome replication. Initiation requires ATP-bound DnaA protein, together with replication proteins. Replication is followed by decatenation and monomerization of sister-chromosome molecules. Sister chromosomes are rapidly partitioned into opposite halves of the cell, perhaps by a kinesin-like protein (MukB). Cytokinesis starts with the formation of a ring of a CTP-binding protein (FtsZ), usually around the cell center. A specific enzyme (PBP3) and other proteins (FtsQ, FtsA, FtsL, FtsW) are responsible for the coordinate ingrowth of the peptidoglycan cell wall at this location. EnvA protein is required to split the resultant cross-wall to form new cell poles. The formation of the FtsZ ring is inhibited by activated MinC protein, but the MinE protein reverses this inhibition at potential division sites. A minimum cell length is probably required for partition and a minimum-size DNA-free zone for septum formation.",cell cycle; cell division; DNA replication; Escherichia coli; nonhuman; priority journal; review; Escherichia coli; Escherichia coli
"Bressel K., Muthig M., Prévost S., Grillo I., Gradzielski M.",Mesodynamics: Watching vesicle formation in situ by small-angle neutron scattering,2010,10.1007/s00396-010-2212-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956453958&doi=10.1007%2fs00396-010-2212-z&partnerID=40&md5=8a06236a3cf007ef893c71c4dd97f781,"Self-aggregating systems form a large variety of different structures depending on type and concentration of the amphiphiles. Morphological changes can be triggered by mixing two surfactant solutions with the stopped-flow technique and observing by highly time-resolved SANS experiments, thereby allowing to obtain of structural information with 25-50 ms time resolution. Here, the formation of unilamellar vesicles by mixing zwitterionic tetradecyldimethylamine oxide (TDMAO) with the anionic lithium perfluorooctanesulfonate (LiPFOS) was studied as a function of the mixing ratio. SANS data were analyzed in terms of the structural changes and especially with respect to intermediate structures. Vesicle formation occurs via disk-like micelles as intermediates that close to form very monodisperse unilamellar vesicles after reaching a certain size. This process is controlled by the competition between bending energy of the bilayer and the line energy of the disk rim, and its characteristic time is controlled by the electrostatic repulsion that is determined by the TDMAO/LiPFOS ratio. © Springer-Verlag 2010.",Bending energies; Bi-layer; Characteristic time; Different structure; Electrostatic repulsion; In-situ; Intermediate structures; Mixing ratios; Monodisperse; Morphological changes; Perfluorooctane sulfonates; SANS; Small-angle neutron scattering; Stopped flow; Stopped-flow techniques; Structural change; Structural information; Surfactant mixture; Surfactant solution; Time resolution; Time-resolved SANS; Unilamellar vesicle; Vesicle formation; Disks (structural components); Lithium; Neutron scattering; Surface active agents; Synchrotrons; ampholyte; anionic lithium perfluorooctanesulfonate; surfactant; tetradecyldimethylamine oxide; unclassified drug; dispersion; elecrostatic repulsion; electric conductivity; energy; mathematical analysis; membrane vesicle; mesodynamics; micelle; molecular dynamics; neutron scattering; phase transition; priority journal; review; static electricity; structure analysis
"Deng L., Guo W., Ngo H.H., Zhang X., Chen C., Chen Z., Cheng D., Ni S.-Q., Wang Q.",Recent advances in attached growth membrane bioreactor systems for wastewater treatment,2022,10.1016/j.scitotenv.2021.152123,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120737126&doi=10.1016%2fj.scitotenv.2021.152123&partnerID=40&md5=6f8354eb9a24cc5b0cd89b2891ca6d3d,"To tackle membrane fouling and limited removals of pollutants (nutrients and emerging pollutants) that hinder the wide applications of membrane bioreactor (MBR), attached growth MBR (AGMBR) combining MBR and attached growth process has been developed. This review comprehensively presents the up-to-date developments of media used in both aerobic and anaerobic AGMBRs for treating wastewaters containing conventional and emerging pollutants. It also elaborates the properties of different media, characteristics of attached biomass, and their contributions to AGMBR performance. Conventional media, such as biological activated carbon and polymeric carriers, induce formation of aerobic, anoxic and/or anaerobic microenvironment, increase specific surface area or porous space for biomass retention, improve microbial activities, and enrich diverse microorganisms, thereby enhancing pollutants removal. Meanwhile, new media (i.e. biochar, bioaugmented carriers with selected strain/mixed cultures) do not only eliminate conventional pollutants (i.e. high concentration of nitrogen, etc.), but also effectively remove emerging pollutants (i.e. micropollutants, nonylphenol, adsorbable organic halogens, etc.) by forming thick and dense biofilm, creating anoxic/anaerobic microenvironments inside the media, enriching special functional microorganisms and increasing activity of microorganisms. Additionally, media can improve sludge characteristics (i.e. less extracellular polymeric substances and soluble microbial products, larger floc size, better sludge settleability, etc.), alleviating membrane fouling. Future studies need to focus on the development and applications of more new functional media in removing wider spectrum of emerging pollutants and enhancing biogas generation, as well as scale-up of lab-scale AGMBRs to pilot or full-scale AGMBRs. © 2021 Elsevier B.V.","Activated carbon; Activated carbon treatment; Bioconversion; Bioreactors; Membrane fouling; Membranes; Microorganisms; Pollution; Reclamation; Anaerobics; Attached growth; Carrier; Emerging pollutants; Growth process; Medium; Membrane bioreactor system; Microenvironments; Nutrient pollutants; Property; Wastewater treatment; activated carbon; biogas; polymer; bioreactor; fouling; persistent organic pollutant; pollutant removal; wastewater treatment; aerobic bacterium; anaerobic bacterium; biofouling; biomass; concentration (parameter); nonhuman; particle size; physical chemistry; physical parameters; quorum quenching; Review; waste component removal; waste water management; artificial membrane; bioreactor; sewage; wastewater; water management; Bioreactors; Membranes, Artificial; Sewage; Waste Water; Water Purification"
"Baraldi P.G., Romagnoli R., Preti D., Fruttarolo F., Carrion M.D., Trabizi M.A.",Ligands for A2B adenosine receptor subtype,2006,10.2174/092986706779010306,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845309409&doi=10.2174%2f092986706779010306&partnerID=40&md5=b7e5f3ab8ec3b9f0e7f6a9e0a4745cef,"Adenosine is a naturally occurring nucleoside, which exerts its biological effects by interacting with a family of adenosine receptors known as A1, A2A, A2B, and A3. The A2B subtype is a low affinity receptor, which couples to stimulation of adenylyl cyclase and also leads to a rise in intracellular calcium modulating important physiological processes. Adenosine exhibiting activity at this subtype is at concentrations greater than 10 μM. The A2B receptors show a ubiquitous distributions, the highest levels are present in ceeum, colon and bladder, followed by blood vessels, mast cells and lung. Through A2B receptors, adenosine also regulates the growth of smooth muscle cell populations in blood vessels, cell growth, intestinal function, inhibition of Tumor Necrosis Factor (TNF-α), vascular tone, and inflammatory processes such as diarrhea and asthma. Potent and selective adenosine agonists are the result of modifications of the parent ligand adenosine by substitution, namely at N6 or C2 position of the purine heterocycle or at the 5′ position of the ribose moiety. 5′-N-ethylcarboxamidoadenosina (NECA) is one of the most potent A2B adenosine receptor agonist,. Classical antagonists for A2B adenosine receptors are xanthine analogues obtained from multiple substitutions of the parent heterocycle by C8 substitution combined with N1 and N3 (and sometimes N7) substitutions. © 2006 Bentham Science Publishers Ltd.","2 [4 (2 carboxyethyl)phenethylamino]adenosine 5' (n ethylcarboxamide); 2 anilinoadenosine; 4 [2 [7 amino 2 (2 furyl) 1,2,4 triazolo[2,3 a][1,3,5]triazin 5 ylamino]ethyl]phenol; 4 carboxamide derivative; 4 sulfonylamide derivative; 8 phenyltheophylline; 9 chloro 2 (2 furyl) 5 phenylacetylamino 1,2,4 triazolo[1,5 c]quinazoline; 9 chloro 2 (2 furyl) 5,6 dihydro 5 imino 1,2,4 triazolo[2,3 c]quinazoline; adenine derivative; adenosine; adenosine 5' (n ethylcarboxamide); adenosine 5' (n ethylcarboxamide) derivative; adenosine A1 receptor; adenosine A2 receptor agonist; adenosine A2 receptor antagonist; adenosine A2a receptor; adenosine A2b receptor; adenosine A3 receptor; adenosine receptor stimulating agent; adenylate cyclase; deazaxanthine derivative; enprofylline; ligand; pyrrolopyrimidine derivative; quinazoline derivative; theophylline; triazoloquinazoline derivative; tumor necrosis factor alpha; unindexed drug; xanthine derivative; adenosine A2b receptor; asthma; blood vessel tone; calcium transport; cell growth; cell population; diarrhea; drug blood level; drug efficacy; drug mechanism; drug receptor binding; drug safety; drug synthesis; enzyme activity; growth regulation; human; intestine function; nonhuman; pathophysiology; pharmacophore; protein determination; protein interaction; protein localization; receptor affinity; review; septic shock; smooth muscle fiber; structure activity relation; unspecified side effect; chemical structure; drug potentiation; metabolism; Humans; Ligands; Molecular Structure; Receptor, Adenosine A2B; Structure-Activity Relationship"
