Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Zhou C., Ye F., Wu H., Ye H., Chen Q.","Recent advances in the study of 11β-Hydroxysteroid dehydrogenase type 2 (11β-HSD2)Inhibitors",2017,"10.1016/j.etap.2017.02.021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016430305&doi=10.1016%2fj.etap.2017.02.021&partnerID=40&md5=15b34b7b4aa34cbb74c3f52701e14ee6","11β-Hydroxysteroid dehydrogenase (11β-HSD), which interconverts hormonally active cortisol and inactive cortisone in multiple human tissues, has two distinct isoforms named 11β-hydroxysteroid dehydrogenase 1 (11β-HSD1) and 11β-hydroxysteroid dehydrogenase 2 (11β-HSD2). 11β-HSD2 is an NAD+-dependent oxidase which lowers cortisol by converting it to cortisone while 11β-HSD1 mainly catalyzes the reduction which converts cortisone into cortisol. Selective inhibition of 11β-HSD2 is generally detrimental to health because the accumulation of cortisol can cause metabolic symptoms such as apparent mineralocorticoid excess (AME), fetal developmental defects and lower testosterone levels in males. There has been some advances on the study of 11β-HSD2 inhibitors and we think it necessary to make a summary of the characteristics and inhibiting properties of latest 11β-HSD2 inhibitors. As another review on 11β-HSD2 inhibitors has been issued on 2011 (see review (Ma et al., 2011)), this mini-review concerns advances during the last 5 years. © 2017 Elsevier B.V.","1,1,1 trichloroethane; 11beta hydroxysteroid dehydrogenase 2; 11beta hydroxysteroid dehydrogenase type 2 inhibitor; 2 bis(4 hydroxyphenyl) 1,1,1 trichloroethane; 4,4' isopropylidenediphenol; bortezomib; butylated hydroxyanisole; chemical compound; dithiocarbamic acid derivative; drug metabolite; fluoxymesterone; glycyrrhizic acid; organotin compound; oxidoreductase inhibitor; perfluoroalkyl substance; unclassified drug; zearalenone; 11beta hydroxysteroid dehydrogenase 2; drug determination; drug effect; drug mechanism; drug structure; electrolyte balance; energy metabolism; enzyme assay; enzyme inhibition; homeostasis; human; molecular dynamics; nonhuman; Review; tissue specificity; animal; antagonists and inhibitors; 11-beta-Hydroxysteroid Dehydrogenase Type 2; Animals; Humans"
"Cho S., Yoon J.-Y.","Organ-on-a-chip for assessing environmental toxicants",2017,"10.1016/j.copbio.2016.11.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011844894&doi=10.1016%2fj.copbio.2016.11.019&partnerID=40&md5=b45ef18ceb6003cb48979983b5de5612","Man-made xenobiotics, whose potential toxicological effects are not fully understood, are oversaturating the already-contaminated environment. Due to the rate of toxicant accumulation, unmanaged disposal, and unknown adverse effects to the environment and the human population, there is a crucial need to screen for environmental toxicants. Animal models and in vitro models are ineffective models in predicting in vivo responses due to inter-species difference and/or lack of physiologically-relevant 3D tissue environment. Such conventional screening assays possess limitations that prevent dynamic understanding of toxicants and their metabolites produced in the human body. Organ-on-a-chip systems can recapitulate in vivo like environment and subsequently in vivo like responses generating a realistic mock-up of human organs of interest, which can potentially provide human physiology-relevant models for studying environmental toxicology. Feasibility, tunability, and low-maintenance features of organ-on-chips can also make possible to construct an interconnected network of multiple-organs-on-chip toward a realistic human-on-a-chip system. Such interconnected organ-on-a-chip network can be efficiently utilized for toxicological studies by enabling the study of metabolism, collective response, and fate of toxicants through its journey in the human body. Further advancements can address the challenges of this technology, which potentiates high predictive power for environmental toxicology studies. © 2017 Elsevier Ltd","Activation analysis; Biochemistry; Environmental technology; Physiological models; Physiology; Contaminated environment; Environmental toxicants; Environmental toxicology; Human physiology; Human population; Interconnected network; Predictive power; Toxicological effects; Integrated circuit interconnects; 4,4' isopropylidenediphenol; chemical compound; decabromodiphenyl ether; environmental toxicant; high production volume chemical; perfluoro compound; perfluorooctanoic acid; phthalic acid; phthalic acid bis(2 ethylhexyl) ester; polybrominated diphenyl ether; toxic substance; unclassified drug; pollutant; xenobiotic agent; bioaccumulation; biological model; biomimetics; cell interaction; concentration (parameters); conventional environmental toxicology screening; environmental exposure; environmental toxicology; extracellular matrix; health hazard; heart on a chip; high throughput screening; human; kidney on a chip; liver on a chip; lung on a chip; microelectromechanical system; microenvironment; microfluidics; nonhuman; organ on a chip; Review; screening; three dimesional microenvironment; tissue engineering; toxicology; tumor on a chip; animal; animal model; biological model; device material; ecotoxicology; isolation and purification; pollutant; procedures; toxicity; Animals; Ecotoxicology; Environmental Pollutants; Humans; Manufactured Materials; Microfluidics; Models, Animal; Models, Biological; Xenobiotics"
"Saeidi S., Fazlollahi F., Najari S., Iranshahi D., Klemeš J.J., Baxter L.L.","Hydrogen production: Perspectives, separation with special emphasis on kinetics of WGS reaction: A state-of-the-art review",2017,"10.1016/j.jiec.2016.12.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011395633&doi=10.1016%2fj.jiec.2016.12.003&partnerID=40&md5=48affa77e02c177629d42ed3514328f0","Fossil fuel depletion, global warming, energy security, and climate change spur interest in commercial and environmentally friendly alternative fuels. Palladium-based catalytic membrane technology currently produces ultrapure hydrogen from fossil fuels. Palladium exhibits high permeability, selectivity for hydrogen, and good surface properties. Properties of some palladium alloys enable the industrial production of hydrogen. Reaction rates and conversion depend on several parameters. This document reviews kinetic expressions for the water–gas shift (WGS) reactions and WGS combined with Fischer–Tropsch synthesis (WGS–FTS) reactions at high and low temperatures along with the details of the catalysts and operating conditions. The discussion includes mathematical reactor modeling. © 2016 The Korean Society of Industrial and Engineering Chemistry","Alternative fuels; Bioreactors; Chemical shift; Climate change; Energy security; Fischer-Tropsch synthesis; Fossil fuels; Fuels; Global warming; Hydrogen production; Kinetics; Membrane technology; Membranes; Palladium alloys; Reaction kinetics; Reaction rates; Environmentally friendly alternatives; Fossil-fuel depletions; Industrial production; Membrane reactor; Pd alloy; Reaction kinetic models; State-of-the art reviews; Water gas shift (WGS) reaction; Water gas shift; Fossil Fuels; Hydrogen; Seasonal Variation; Separation; Synthesis"
"Fang G., Cong X., Zanoni G., Liu Q., Bi X.","Silver-Based Radical Reactions: Development and Insights",2017,"10.1002/adsc.201601179","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018716388&doi=10.1002%2fadsc.201601179&partnerID=40&md5=1f8218241ba4a25dd591e44fd8e68749","Silver-mediated reactions have recently emerged as a frontier area in organic chemistry. Indeed, the remarkable property of silver as a single-electron oxidant has led to its exploitment into the field of radical chemistry. The excellent reactivity and high selectivity exhibited by silver salts in the activation of different organic substrates place them among the most prominent reagents in free radical reactions. The present review aims to provide the readers with a critical overview of silver-based radical reactions, especially emphasizing the reactivity, selectivity and a detailed description of the reaction mechanism with particular attention to the role of Ag(I)-based catalysts/reactants. The selected examples have been classified according to the type of radicals generated, namely carbon-centered radicals and heteroatom (such as nitrogen, oxygen, phosphorus, sulfur)-centered radicals. The generation of such radicals as well as their application in synthetic processes including oxidation, addition, coupling, and radical cascades have been described in detail. (Figure presented.). © 2017 Wiley-VCH Verlag GmbH & Co. KGaA, Weinheim",
"Liu Q., Ni C., Hu J.","China's flourishing synthetic organofluorine chemistry: Innovations in the new millennium",2017,"10.1093/nsr/nwx058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027188731&doi=10.1093%2fnsr%2fnwx058&partnerID=40&md5=5f07ffd65115d7014e2f4d3dd624ede7","The new millennium has witnessed the rapid development of synthetic organofluorine chemistry all over the world, and chemists in China have made significant contributions in this field. This review aims to provide a brief introduction to China's primary innovations from 2000 to early 2017, covering fluorination, fluoroalkylation, fluoromethylthiolation, fluoroolefination and polyfluoroarylation, as well as synthesis with fluorinated building blocks. Recent advances in the chemistry of difluorocarbene and the chemistry of carbon-fluorine bond activation are also discussed. As a conclusion, the review ends with some personal perspectives on the future development of China's synthetic organofluorine chemistry. © The Author(s) 2017. Published by Oxford University Press on behalf of China Science Publishing & Media Ltd. All rights reserved.",
"Castle G.D., Mills G.A., Gravell A., Jones L., Townsend I., Cameron D.G., Fones G.R.","Review of the molluscicide metaldehyde in the environment",2017,"10.1039/c7ew00039a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021741254&doi=10.1039%2fc7ew00039a&partnerID=40&md5=83cc8d0196ce95085320dfe1dd8f1c76","Metaldehyde is the active ingredient in most slug pellets used to protect crops. This molluscicide is considered an emerging pollutant and is frequently detected in surface water bodies above the EU statutory drinking water limit of 0.1 μg L-1 for a pesticide. This presents a challenge for providers of drinking water. Understanding the sources, transport and environmental fate of this compound is therefore important. This critical review discusses these aspects including monitoring and analytical techniques used for the detection of metaldehyde in environmental matrices. Novel techniques used for the removal of metaldehyde from drinking water are presented together with potential catchment management strategies and initiatives useful for the mitigation of this molluscicide in the environment. © 2017 The Royal Society of Chemistry.",
"Santos-Juanes L., Amat A.M., Arques A.","Strategies to drive photo-fenton process at mild conditions for the removal of xenobiotics from aqueous systems",2017,"10.2174/1385272821666170102150337","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019998824&doi=10.2174%2f1385272821666170102150337&partnerID=40&md5=b9b147af611f50e8b558cbc58037a202","The aim of this paper is to provide an overview on the different approaches that can be employed to drive a photo-Fenton process under mild conditions, using both heterogeneous and homogeneous iron sources. For this purpose, sections are devoted to the following strategies: a) addition of iron at low concentrations; b) using the matrix of the effluent in order to avoid deactivation of iron; c) addition of chemical auxiliaries to form photoactive complexes with iron, such as carboxylates, chelating agents and humic-like macromolecules; d) strategies leading to the application of heterogeneous photo-Fenton process, by using iron-based solid particles or by hosting iron on different supports and, e) using heterogeneous iron sources as a reservoir for constant dosing of homogeneous iron photocatalyst. In particular, the review will focus on the elimination of emerging pollutants (e.g. drugs, personal care products or pesticides at low concentrations) which are the effluents where applying neutral photo-Fenton seems especially meaningful, although relevant works with other families of pollutants are also considered. © 2017 Bentham Science Publishers.",
"Ncibi M.C., Mahjoub B., Mahjoub O., Sillanpää M.","Remediation of Emerging Pollutants in Contaminated Wastewater and Aquatic Environments: Biomass-Based Technologies",2017,"10.1002/clen.201700101","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019089142&doi=10.1002%2fclen.201700101&partnerID=40&md5=3c395c4801c75f1f87ac9d4195fbf21d","The emergence of new kinds of pollutants including pharmaceuticals drugs, endocrine disrupting compounds, radionuclides, flame retardants, surfactants, and microbial toxins, to name a few, is posing new and serious challenges to the conventional wastewater treatment techniques, to the extent that the treatment plants are becoming indirect source of pollution. Thus, in order to meet these new environmental threats, tremendous research, and development efforts were and are being made to optimize the efficiency of several remediation techniques. In this review, recent and valuable research works will be presented and discussed concerning the remediation of emerging pollutants in contaminated wastewaters and aquatic environments through biomass-based technologies, including bio-adsorption using both terrestrial and marine bioresources and agro-industrial wastes along with derived activated carbons. Phytoremediation, microbial remediation using bacteria, fungi, yeasts was also reported, in addition to some interesting combination scenarios such as biodegradtion/filtration, adsorption/biodegradation, and adsorption/ozonation. Eco-friendliness, efficiency, cost-effectiveness were the main criteria of choice among the rich literature, in order to prove that renewable biomass and its derived products could be the “sustainable core” for single or hybrid water treatment techniques, targeting emerging pollutants. © 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim","adsorption; biomass; bioremediation; filtration; industrial waste; microorganism; phytoremediation; pollutant source; wastewater treatment; water treatment; Bacteria (microorganisms); Fungi"
"Chen F., Gaitskell K., Garcia M.J., Albukhari A., Tsaltas J., Ahmed A.A.","Serous tubal intraepithelial carcinomas associated with high-grade serous ovarian carcinomas: a systematic review",2017,"10.1111/1471-0528.14543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018745008&doi=10.1111%2f1471-0528.14543&partnerID=40&md5=bc588d07a45f769b6a060ddc5d2958e8","Background: Serous tubal intraepithelial carcinomas (STICs) have been documented in high-grade serous ovarian carcinomas (HGSOCs). However, the rate of association between STICs and HGSOCs and, therefore, the fraction of HGSOCs that are likely to have originated from the fallopian tube (FT), has remained unclear. Objective: To appraise the literature describing the association between STICs and established HGSOCs. Search strategy: Ovid MEDLINE and EMBASE were searched. Selection criteria: Studies were included if they evaluated the frequency of STICs in HGSOCs, and were published in an English peer-reviewed journal. Data collection and analysis: Appropriate studies were evaluated for their compliance with the ‘Strengthening and Reporting of Observational Studies in Epidemiology (STROBE)’ criteria. Main results: Ten articles met the study selection criteria. The reported coexistence between STICs and HGSOCs ranged from 11% to 61% (mean: 31%, 95% CI: 17–46%). STICs were rarely found in other gynaecological cancers. Small sample size, lack of objective criteria to identify STICs and the retrospective nature of the studies contributed to the variability in reporting the rate of the association. Conclusions: STICs were identified commonly in the FTs of women with HGSOC. Finding the true rate of association between STICs and HGSOCs will require further investigations. While there is evidence that a fraction of HGSOCs arise from the FTs, an accurate estimate of that fraction remains to be determined. The lack of an accurate estimate of the association makes it difficult to evaluate the potential magnitude of reduction of HGSOCs following prophylactic salpingectomy. Tweetable abstract: A systematic review of the incidence of STICs in HGSOCs identifies significant methodological inconsistencies. © 2017 Royal College of Obstetricians and Gynaecologists","cancer classification; cancer grading; carcinoma in situ; disease association; Fallopian tube; female genital tract cancer; human; ovary carcinoma; patient compliance; peer review; Review; salpingectomy; systematic review; aged; female; middle aged; multiple cancer; neoplasm; ovary tumor; pathology; uterine tube tumor; Aged; Carcinoma, Ovarian Epithelial; Fallopian Tube Neoplasms; Fallopian Tubes; Female; Humans; Middle Aged; Neoplasm Grading; Neoplasms, Cystic, Mucinous, and Serous; Neoplasms, Glandular and Epithelial; Neoplasms, Multiple Primary; Ovarian Neoplasms"
"Hart H.F., Barton C.J., Khan K.M., Riel H., Crossley K.M.","Is body mass index associated with patellofemoral pain and patellofemoral osteoarthritis? A systematic review and meta-regression and analysis",2017,"10.1136/bjsports-2016-096768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006042957&doi=10.1136%2fbjsports-2016-096768&partnerID=40&md5=93e6a610f6be0404fafbbc0baebba5ad","Background Patellofemoral pain (PFP) occurs frequently, and may be related to patellofemoral osteoarthritis (PFOA). Obesity is associated with increased risk of knee OA. This systematic review involves a meta-regression and analysis to determine the relationship between body mass index (BMI) and PFP and PFOA, and to determine the link between BMI and interventional outcomes. Methods We searched seven electronic databases and reference lists of relevant papers and systematic reviews, for cross-sectional, prospective, human-based observational and interventional studies reporting BMI in individuals with PFP or PFOA compared to healthy controls. Two independent reviewers appraised methodological quality (epidemiological appraisal instrument). Where possible, data from prospective studies were pooled to conduct meta-regression and case-control, and intervention studies to conduct meta-analysis using the following categories: adolescents with PFP, adults with PFP and PFOA. Results 52 studies were included. We found greater BMI in adults with PFP (standardised mean difference: 0.24, 95% CI 0.12 to 0.36) and PFOA (0.73, 0.46 to 0.99) compared to healthy controls, but not in adolescents with PFP (-0.19,-0.56 to 0.18). We also observed statistical trends (p<0.10) towards higher BMI being a predictor for development of PFP in adults (0.34,-0.04 to 0.71). No significant link between BMI and intervention outcomes in adults with PFP was identified. Conclusions Higher BMI is present in PFP and PFOA, but not in adolescents with PFP. PROSPERO registration number CRD42015024812. © Published by the BMJ Publishing Group Limited.","adolescent; adult; body mass; complication; human; knee osteoarthritis; meta analysis; observational study; patellofemoral pain syndrome; risk factor; statistical bias; Adolescent; Adult; Bias (Epidemiology); Body Mass Index; Humans; Observational Studies as Topic; Osteoarthritis, Knee; Patellofemoral Pain Syndrome; Risk Factors"
"Boubertakh O., Goddard J.-P.","Construction and Functionalization of Heteroarenes by Use of Photoredox Catalysis",2017,"10.1002/ejoc.201601653","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014586543&doi=10.1002%2fejoc.201601653&partnerID=40&md5=521b554f70128bc1639e0aa74ad86235","The functionalization and the construction of heteroarenes with the aid of visible-light photoredox catalysis have been investigated by a number of research groups. In this review, two different approaches are reported. In the first part, substitution of different heteroaryl derivatives is presented according to four classes of reactions: alkylation, perfluoroalkylation, C–X bond formation, and arylation. In the second part, construction of heteroaromatic cycles is reported according to the size and the structure of the ring. All of the processes deal with pure photoredox catalysis, and recent developments in dual catalysis are omitted. © 2017 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",
"Kalaji H.M., Rastogi A.","Pharmaceutical compounds: An emerging pollutant (A review on plant-pharmaceuticals interaction)",2017,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018486852&partnerID=40&md5=b3026d5ab2e12974d1f38d018be7c6f2","Pharmaceutical compounds enter the environment through multiple pathways: they are flushed down the toilet, passed unmetabolized through human excretion, rinsed off during showers and discharged directly from manufacturers. Recent studies have shown that these pharmaceutical cause serious problems to animals who consumed it through contaminated water. Due to extensive use of pharmaceuticals in our life its presence in our ecosystem is obvious still we do not know much about its impact on plants. Several studies have been performed to report the accumulation of pharmaceuticals in plants, but only a limited amount of work has been performed towards the toxic effect of these compounds on plants. The aim of this review is to overview experimental evidence of plant-pharmaceuticals interaction, their uptake and their removal by plants and to suggest an open area of research in this new field. © 2017, Chiang Mai University. All rights reserved.",
"SUN T.-F., XIANG L., CHEN L., XIAO T., MO C.-H., LI Y.-W., CAI Q.-Y., HU G.-C., HE D.-C.","Research Progresses of Determination of Perfluorinated Compounds in Environmental Water and Solid Samples",2017,"10.1016/S1872-2040(17)61009-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017379827&doi=10.1016%2fS1872-2040%2817%2961009-0&partnerID=40&md5=74bbe6397946f38ad31b962fb69a1427","Perfluorinated compounds (PFCs), a group of persistent organic pollutants, have been widely detected in environmental media and posed great threats to human health. The researches on environmental pollution and health risk of PFCs have become the hot subject in recent years. The advanced and reliable analytical methods for determination of PFCs are urgently needed since various homologs and isomers of PFCs are detected at trace levels (ng g−1 or μg L−1) in environment. At present, studies on analytical methods of trace PFCs in environmental samples have been extensively carried out in China and abroad. However, reviews which systematically discuss the sample pretreatment, analytical method, and matrix effect of determination of PFCs in complex environmental matrixes are hardly available. Therefore, the present review highlights the pretreatment methods, matrix effects, and detection techniques (especially isomers) of PFCs in environmental samples (water, sediment, sludge, soil and plant). It hopes that this review will provide valuable references for the environmental researches on PFCs. © 2017 Changchun Institute of Applied Chemistry, Chinese Academy of Sciences","Health risks; Organic pollutants; Pollution; Reviews; Environmental matrixes; Environmental pollutions; Environmental researches; Matrix effects; Perfluorinated compound (PFCs); Perfluorinated compounds; Persistent organic pollutant (POP); Sample pretreatment; Isomers"
"Babhulkar S.","Unstable trochanteric fractures: Issues and avoiding pitfalls",2017,"10.1016/j.injury.2017.02.022","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015713807&doi=10.1016%2fj.injury.2017.02.022&partnerID=40&md5=15a18157f8375d854dd31e663e7a6a17","The incidence of trochanteric fractures is rising because of increasing number of senior citizens with osteoporosis. There are various modalities for reduction and internal fixation. However, the incidence of complications remains high. In the herein article we discuss issues that influence the fixation and outcomes of unstable trochanteric fractures. Moreover, the results of a prospective, randomised, cohort, time bound, hospital based, comparative study is presented. © 2017 Elsevier Ltd","bone implant; clinical outcome; disease classification; femur intertrochanteric fracture; femur pertrochanteric fracture; femur trochanteric fracture; follow up; fracture fixation; geriatric patient; Harris hip score; human; incidence; mobilization; osteoporosis; outcome assessment; postoperative complication; priority journal; Review; surgical technique; adult; aged; bone malformation; diagnostic imaging; epidemiology; female; fracture healing; fragility fracture; hip; hip fracture; India; intramedullary nailing; joint instability; male; middle aged; mortality; pathology; pathophysiology; postoperative complication; prospective study; randomized controlled trial (topic); survival rate; treatment outcome; very elderly; young adult; Adult; Aged; Aged, 80 and over; Bone Malalignment; Female; Fracture Fixation, Intramedullary; Fracture Healing; Hip Fractures; Hip Joint; Humans; India; Joint Instability; Male; Middle Aged; Osteoporotic Fractures; Postoperative Complications; Prospective Studies; Randomized Controlled Trials as Topic; Survival Rate; Treatment Outcome; Young Adult"
"Armitage J.M., Erickson R.J., Luckenbach T., Ng C.A., Prosser R.S., Arnot J.A., Schirmer K., Nichols J.W.","Assessing the bioaccumulation potential of ionizable organic compounds: Current knowledge and research priorities",2017,"10.1002/etc.3680","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85007273854&doi=10.1002%2fetc.3680&partnerID=40&md5=2f5564f9324fe8fe6eea58a5436bb8cf","The objective of the present study was to review the current knowledge regarding the bioaccumulation potential of ionizable organic compounds (IOCs), with a focus on the availability of empirical data for fish. Aspects of the bioaccumulation potential of IOCs in fish that can be characterized relatively well include the pH dependence of gill uptake and elimination, uptake in the gut, and sorption to phospholipids (membrane–water partitioning). Key challenges include the lack of empirical data for biotransformation and binding in plasma. Fish possess a diverse array of proteins that may transport IOCs across cell membranes. Except in a few cases, however, the significance of this transport for uptake and accumulation of environmental contaminants is unknown. Two case studies are presented. The first describes modeled effects of pH and biotransformation on the bioconcentration of organic acids and bases, while the second employs an updated model to investigate factors responsible for accumulation of perfluorinated alkyl acids. The perfluorinated alkyl acid case study is notable insofar as it illustrates the likely importance of membrane transporters in the kidney and highlights the potential value of read-across approaches. Recognizing the current need to perform bioaccumulation hazard assessments and ecological and exposure risk assessment for IOCs, the authors provide a tiered strategy that progresses (as needed) from conservative assumptions (models and associated data) to more sophisticated models requiring chemical-specific information. Environ Toxicol Chem 2017;36:882–897. © 2016 SETAC. © 2016 SETAC","organic compound; water pollutant; animal; biological model; biotransformation; chemistry; drug effects; fish; gill; metabolism; pH; research; risk assessment; water pollutant; Animals; Biotransformation; Fishes; Gills; Hydrogen-Ion Concentration; Models, Biological; Organic Chemicals; Research; Risk Assessment; Water Pollutants, Chemical"
"Banzhaf S., Filipovic M., Lewis J., Sparrenbom C.J., Barthel R.","A review of contamination of surface-, ground-, and drinking water in Sweden by perfluoroalkyl and polyfluoroalkyl substances (PFASs)",2017,"10.1007/s13280-016-0848-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995390546&doi=10.1007%2fs13280-016-0848-8&partnerID=40&md5=9096961eb7f25b2948c873c7af014768","Perfluoroalkyl and polyfluoroalkyl substances (PFASs) are found in aquatic systems, flora, and fauna worldwide. These potentially harmful compounds are also frequently detected in Sweden and have already resulted in severe problems for public drinking water supply, i.e., some wells had to be closed due to high PFAS concentrations both in raw water and produced drinking water. Knowledge on PFAS occurrence in Sweden is still quite low, although monitoring is currently ongoing. This work describes potential sources for PFASs to enter the drinking water supply in Sweden and compares different occurrences of PFASs in raw and drinking water in the country. Moreover, the monitoring history, the legal situation, and remediation actions taken are presented. Finally, future challenges and the way forward in Sweden are discussed. © 2016, The Author(s).","chemical compound; concentration (composition); drinking water; foam; groundwater pollution; monitoring system; pollution monitoring; surface water; water pollution; water supply; Sweden; drinking water; fluorinated hydrocarbon; fresh water; ground water; water pollutant; analysis; environmental monitoring; Sweden; water pollutant; Drinking Water; Environmental Monitoring; Fresh Water; Groundwater; Hydrocarbons, Fluorinated; Sweden; Water Pollutants, Chemical"
"Afshar-Kharghan V.","The role of the complement system in cancer",2017,"10.1172/JCI90962","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015970686&doi=10.1172%2fJCI90962&partnerID=40&md5=7f9d62f3d92b8e3eefb8f347dd0083e8","In addition to being a component of innate immunity and an ancient defense mechanism against invading pathogens, complement activation also participates in the adaptive immune response, inflammation, hemostasis, embryogenesis, and organ repair and development. Activation of the complement system via classical, lectin, or alternative pathways generates anaphylatoxins (C3a and C5a) and membrane attack complex (C5b-9) and opsonizes targeted cells. Complement activation end products and their receptors mediate cell-cell interactions that regulate several biological functions in the extravascular tissue. Signaling of anaphylatoxin receptors or assembly of membrane attack complex promotes cell dedifferentiation, proliferation, and migration in addition to reducing apoptosis. As a result, complement activation in the tumor microenvironment enhances tumor growth and increases metastasis. In this Review, I discuss immune and nonimmune functions of complement proteins and the tumor-promoting effect of complement activation.","anaphylatoxin; CD59 antigen; cetuximab; complement; complement component C1q; complement component C1r; complement component C2a; complement component C3; complement component C3a; complement component C3a receptor; complement component C3b; complement component C3b receptor; complement component C3d; complement component C4b; complement component C4d; complement component C5a; complement component C5a receptor; complement component C5b; complement component C6; complement component C7; complement component C8; complement factor H; complement membrane attack complex; eculizumab; interleukin 10; mannan binding lectin associated serine proteinase; mannose binding lectin; rituximab; trastuzumab; unclassified drug; complement; adaptive immunity; carcinogenesis; CD8+ T lymphocyte; complement activation; complement deficiency; complement dependent cytotoxicity; complement inhibition; complement system; epithelial mesenchymal transition; gene overexpression; hemolytic uremic syndrome; human; immunosurveillance; inflammation; innate immunity; malignant neoplasm; nonhuman; paroxysmal nocturnal hemoglobinuria; protein expression; Review; tumor microenvironment; animal; apoptosis; cell communication; cell proliferation; complement alternative pathway; complement classical pathway; immunology; neoplasm; signal transduction; Animals; Apoptosis; Cell Communication; Cell Proliferation; Complement Pathway, Alternative; Complement Pathway, Classical; Complement System Proteins; Humans; Neoplasms; Signal Transduction"
"Oerum S., Dégut C., Barraud P., Tisné C.","m1A post-transcriptional modification in tRNAs",2017,"10.3390/biom7010020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013830949&doi=10.3390%2fbiom7010020&partnerID=40&md5=6874fb0aaa1bcb8a2c7c33a44e62396f","To date, about 90 post-transcriptional modifications have been reported in tRNA expanding their chemical and functional diversity. Methylation is the most frequent post-transcriptional tRNA modification that can occur on almost all nitrogen sites of the nucleobases, on the C5 atom of pyrimidines, on the C2 and C8 atoms of adenosine and, additionally, on the oxygen of the ribose 2′-OH. The methylation on the N1 atom of adenosine to form 1-methyladenosine (m1A) has been identified at nucleotide position 9, 14, 22, 57, and 58 in different tRNAs. In some cases, these modifications have been shown to increase tRNA structural stability and induce correct tRNA folding. This review provides an overview of the currently known m1A modifications, the different m1A modification sites, the biological role of each modification, and the enzyme responsible for each methylation in different species. The review further describes, in detail, two enzyme families responsible for formation of m1A at nucleotide position 9 and 58 in tRNA with a focus on the tRNA binding, m1A mechanism, protein domain organisation and overall structures. © 2017 by the authors.","1 methyladenosine; DNA adenine methyltransferase; m1a58; m1a9; m1g9; methyltransferase; RNA binding protein; RNA recognition motif protein; s adenosylmethionine; small interfering RNA; tetramer; transfer RNA; unclassified drug; 1-methyladenosine; adenosine; enzyme; transfer RNA; Aquifex aeolicus; archaeon; bacterium; Haemophilus influenzae; human; Methanocaldococcus jannaschii; methylation; Mycobacterium tuberculosis; nonhuman; protein modification; protein stability; proton transport; Review; RNA processing; Saccharomyces cerevisiae; Streptococcus pneumoniae; Sulfolobus acidocaldarius; Thermotoga maritima; Thermus thermophilus; analogs and derivatives; animal; chemistry; genetics; metabolism; molecular model; Adenosine; Animals; Enzymes; Humans; Methylation; Models, Molecular; RNA Processing, Post-Transcriptional; RNA, Transfer"
