Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Kohelet D., Arbel E.","Liquid ventilation with perfluorocarbons",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032519018&partnerID=40&md5=05c657e6d8bdc36d7eb83130ec4e52e3",[No abstract available],"fluorocarbon; artificial ventilation; human; methodology; newborn; review; Fluorocarbons; Humans; Infant, Newborn; Respiration, Artificial"
"Deatherage L., Biddle C.","Liquid ventilation innovations in ventilatory management.",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-18344404068&partnerID=40&md5=e2a745d94b2d956eb894e61d3aa162f5","The goal of mechanical ventilation is to maintain adequate gas exchange by opening and stabilizing alveolar units with minimal detriment to the pulmonary and circulatory systems. The optimal ventilatory strategy may be difficult to achieve, especially in patients with respiratory failure. Total liquid ventilation is a process whereby a liquid perfluorocarbon (PFC) replaces both the functional residual capacity and the tidal volume within the lung. Gas exchange is accomplished by mechanically assisted inspiration and expiration of tidal volumes of the liquid using a liquid ventilator. The PFC liquid is then oxygenated and purged of carbon dioxide by a membrane lung. Perfluorocarbons are excellent media for gas exchange due to their extraordinary gas solubility and diffusibility of oxygen and carbon dioxide. Partial liquid ventilation (PLV) is a modified method of the total liquid ventilation technique. In PLV, a functional residual capacity of PFC liquid is maintained in the lung, and the patient is ventilated with a conventional gas mechanical ventilator. Studies of the acute respiratory distress syndrome in animal models and in human series have demonstrated encouraging results using PLV and PFC. The high density, low surface tension, and other qualities of PFC in the setting of PLV may offer a highly innovative approach that can be directed toward the management of patients in respiratory failure.","fluorocarbon; adult respiratory distress syndrome; animal; artificial ventilation; chemistry; drug effect; functional residual capacity; human; lung gas exchange; methodology; pathophysiology; review; tidal volume; treatment outcome; Animals; Fluorocarbons; Functional Residual Capacity; Humans; Pulmonary Gas Exchange; Respiration, Artificial; Respiratory Distress Syndrome, Adult; Tidal Volume; Treatment Outcome"
"Bodey B., Bodey Jr. B., Siegel S.E., Kaiser H.E.","The role of zinc in pre- and postnatal mammalian thymic immunohistogenesis",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032408385&partnerID=40&md5=609e8356d756329158f6d284c41ee8dc","Mammalian thymic histogenesis can be morphologically divided into three consecutive stages: a) epithelial, b) lymphopoietic or lympho-epithelial, and 3) differentiated cellular microenvironmental, with formation of Hassall's bodies (HBs). Immunomorphological changes characteristic of human thymic involution begin during or soon after the first year after birth, and continue progressively throughout the entire life span. The 3% to 5% annual reduction in the number of cells of the human thymic microenvironment continues until middle age, when it slows down to less than 1% per year. According to the extrapolation of these results, total loss of thymic reticulo-epithelial (RE) tissue and the associated thymocytes should occur at the age of 120 years in humans. The marked reduction of the thymic cellular microenvironment is a well-controlled physiological process and is presumably under both local and global regulation by the cells of the RE meshwork and by the neuroendocrine axis, respectively. In humans, the age related decline of facteur thymique serique (FTS) levels in blood begins after 20 years of age and FTS completely disappears between the 5th and 6th decade of life. In contrast, serum levels of thymosin-α1 and thymopoietin seem to decline earlier, starting as early as 10 years of age. The influences of a variety of other hormones on the involution of the thymus have also been characterized testosterone, estrogen, and hydrocortisone treatment results in marked involution, cortisone and progesterone administration have a slight to moderate effect while use of desoxycorticosterone has no effect. The experimental administration of thyroxin yielded dose dependent results: low doses resulted in thymic hypertrophy, higher doses produced a slight hypertrophy, while the highest employed doses caused thymic atrophy. The atrophy was of apicnotic type, very different from that detected after treatment with corticoid hormones. Thymus transplantation experiments indicate that age-related physiological thymic involution has been genetically preprogrammed. Grafting of the thymus from one week old C3H leukemic strain mice into 6 month old hosts resulted in changes in thymic weight and involution patterns that were synchronous in all recipients, in direct correlation with the glands in the donor, but not in the host. These data strongly suggest that the stimulus for thymus cell proliferation and differentiation is genetically determined within the organ implant. Since the thymus is the primary T-lymphopoietic organ during mammalian ontogenesis, its age-related involution with typical immunomorphological alterations can be held responsible only for the decline in antigen-specific T lymphocyte immune functions. Thymic involution and diminished T lymphocyte proliferation can be partially restored by thymic tissue transplantation or use of thymic hormones. The only partial reconstitution of CD4+ T helper lymphocyte subset after antineoplastic chemotherapy and bone marrow transplantation represents a significant, therapy complicating clinical problem. After high-dose chemotherapy, restoration of thymus dependent CD4+ T lymphocyte genesis was reported only in children. Our radiation stem cell transplantation, and hormone treatment experiments in animals strongly suggest age and time dependent regeneration of the cytoarchitecture of the thymic cellular microenvironment, as well as intrathymic lymphopoiesis. The human body's zinc pool undergoes progressive reduction, resulting in low zinc plasma levels and a negative crude zinc balance in older rodents, as well as humans. Previous research suggests that the diminished bioavailability of zinc in older mammals may represent one of the major factors for the involution of the thymus and consequent cellular immunological dysfunction. In PBMCs, zinc induces several cytokines, predominantly IL-1, IL-6 and TNF-α, and, therefore, has an immense immunoregulative capacity. These effects are highly specific for the this element and neither biologically important bivalent ions like calcium or magnesium, nor structurally equivalent cations like nickel or cobalt can mimic these zinc-dependent effects. Cytokine induction by zinc is caused by a direct interaction between zinc with monocytes. By contrast, the stimulatory effect of zinc on T lymphocytes represents an indirect effect via monocyte-secreted IL-1 and direct cell to cell contact. Clinical symptoms of zinc deficiency include not only serious accidental thymic atrophy, but also a related high frequency of bacterial, viral, and fungal infections. Zinc treatment to improve nonspecific immunoregulation and its use as a non-toxic agent of immunosuppression has been suggested.","cortisone; cytokine; deoxycorticosterone; estrogen; hydrocortisone; interleukin 1; interleukin 6; progesterone; testosterone; thymopoietin; thymosin alpha1; thymus hormone; thyroxine; tumor necrosis factor alpha; zinc; animal tissue; bioavailability; bone marrow transplantation; cancer chemotherapy; cell density; cell differentiation; cell proliferation; dog; female; fetus; histogenesis; hormone blood level; human; human tissue; immunoregulation; involution; lifespan; lymphopoiesis; male; monocyte; mouse; nonhuman; ontogeny; reticuloendothelial system; review; stem cell transplantation; T lymphocyte; thymocyte; thymus; thymus atrophy; thymus transplantation; zinc deficiency"
"Yoshida K., Ohshima H., Murakami F., Tomida Y., Matsuura A., Hibi M., Kawamura M., Notoya A.","Left ventricular free wall rupture following mitral valve replacement.",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032252984&partnerID=40&md5=bcef60701bfa9c9c81c16315769625e2","During a 10-year period, 110 patients underwent mitral valve replacement (MVR). We experienced three left ventricular ruptures among these patients. Two had a type I immediate rupture, and one had a type III delayed rupture. Two patients (type I, III) survived after repair of the rupture. It was possible to control bleeding by manual compression with oxidized cellulose, collagen mat and fibrin glue with or without external mattress sutures. Following the repair, an intra-aortic balloon pump and sedative agents were used in both patients. In the other patient with a type I early rupture, control of bleeding was attempted by external direct suture using Teflon felt. The bleeding was controlled by this repair and the use of a left ventricular assist device, but the patient died of a brain infarction 5 days after the operation. The manual compression technique using oxidized cellulose, collagen mat and fibrin glue may be useful for minor lacerations, and for reinforcing repairs. The intra-aortic balloon pump and continuous sedation are useful for unloading the ventricle and reducing the tension on repairs.","aged; case report; female; heart rupture; heart valve prosthesis; heart valve replacement; heart ventricle; hemostasis; human; injury; male; methodology; middle aged; mitral valve; peroperative complication; postoperative complication; reoperation; review; time; Aged; Female; Heart Rupture; Heart Valve Prosthesis; Heart Valve Prosthesis Implantation; Heart Ventricles; Hemostasis, Surgical; Humans; Intraoperative Complications; Male; Middle Aged; Mitral Valve; Postoperative Complications; Reoperation; Time Factors"
"Anzueto A., Melo J.","Acute respiratory distress syndrome. Liquid ventilation.",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032246062&partnerID=40&md5=3db41240db806cc9f2c1967a77a452d6","In summary, the use of partial liquid ventilation with perfluorocarbon seems to be safe in neonates, children, and adults with ALI or ARDS. Partial liquid ventilation can be used for the following goals: recruitment of lung volume; enhancement or uniformity of lung inflation; improved oxygenation; improved lung compliance; and prevention or minimization of lung damage induced by mechanical ventilation. Partial liquid ventilation improved gas exchange and lung mechanics in test subjects. Cardiopulmonary interaction and long-term safety require further study. Extrapolations from animal data, however, suggest that there are no long-term undesired effects. The current clinical data strongly suggest that close monitoring and adjustment of ventilator parameters during drug instillation are necessary to reduce hypoxia, bradycardia, and pneumothorax. Further studies are required to explore the efficacy of partial liquid ventilation with perfluorocarbon in ALI or ARDS subjects, in particular, to evaluate the safety and efficacy of smaller doses; mechanical ventilation strategies; and outcomes. Additional research including large randomized studies is clearly required to answer these and other questions.","fluorocarbon; adult respiratory distress syndrome; animal; artificial ventilation; human; review; Animals; Fluorocarbons; Humans; Respiration, Artificial; Respiratory Distress Syndrome, Adult"
"Tsugita A.","Recent development of C-terminal sequence analysis of proteins",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032086280&partnerID=40&md5=d25df91fb83fb3f12626d5dfa8d639d8",[No abstract available],"acid anhydride; fluorocarbon; pentafluoropropionic acid; perfluorobutyric acid; protein; trifluoroacetic acid; amino acid sequence; chemistry; methodology; review; sequence analysis; Amino Acid Sequence; Anhydrides; Fluorocarbons; Proteins; Sequence Analysis; Trifluoroacetic Acid"
"Ghoniem G.M., Elsergany R., Lewis V.","The evolving role of submucosal injectables for treating internal sphincteric deficiency.",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032082383&partnerID=40&md5=d8ff50d1377863020a1c105e3d73b502","Each of the previously mentioned materials can be used in procedures performed on an outpatient basis using sedation and local anesthesia. Teflon usually requires general anesthesia. None of these materials, however, should be used in acute conditions involving cystitis, urolithiasis, or infection. Table 4 summarizes the postoperative care after a bulking agent injection. There are obvious advantages to using injectable materials for ISD, one of which is that the outpatient procedure is usually done under local anesthesia. It does not have the risks inherent in open surgical procedures like slings or artificial sphincters, and it causes minimal increase of urethral resistance to detrusor-generated micturition force. Such procedures are obviously easier and faster to perform with less cost and rapid recovery followed by a return to regular activity within 48 hours. In conclusion, injection therapy for urinary incontinence is appropriate, but the most effective substance has probably not yet been determined.","collagen; fat; politef; silicone derivative; human; postoperative care; review; stress incontinence; subcutaneous drug administration; urodynamics; Valsalva maneuver; Collagen; Fats; Humans; Injections, Subcutaneous; Polytetrafluoroethylene; Postoperative Care; Silicones; Urinary Incontinence, Stress; Urodynamics; Valsalva Maneuver"
"Matsumura M.","Myocardial contrast echocardiography from peripheral venous injection: the potential for detection of myocardial perfusion abnormality",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032044029&partnerID=40&md5=8744541d9868feffca61804c4774fd9e","Myocardial contrast echocardiography is a useful method for clinical evaluation of myocardial perfusion abnormality in ischemic heart disease. However, this method has a limitation in selection of patients because it is necessary to inject the contrast agent directly into the coronary artery in a catheterization room to obtain the image of myocardial opacification. Recently several echo contrast agents that have the potential for myocardial opacification after intravenous injection have been developed. These agents consist of perfluorocarbon gas filled-microbubble coated by a stabilizing surfactant. It's persistence is longer in air filled-microbubble such as Albunex. Safety of contrast agent and highly efficacy for myocardial opacification, no significant changes in parameters of cardiopulmonary function and hemodynamics are reported both in animal and human studies. In future contrast myocardial echocardiography with intravenous injection offers the potential for reliable and noninvasive assessment of perfusion in myocardial infarction before and after therapeutic interventions.","contrast medium; diagnostic agent; fluorocarbon; animal; echocardiography; echography; heart muscle ischemia; human; intravenous drug administration; methodology; review; Animals; Contrast Media; Echocardiography; Fluorocarbons; Humans; Injections, Intravenous; Myocardial Ischemia"
"Greenspan J.S., Cleary G.M., Wolfson M.R.","Is liquid ventilation a reasonable alternative?",1998,"10.1016/s0095-5108(18)30141-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031888578&doi=10.1016%2fs0095-5108%2818%2930141-6&partnerID=40&md5=e4b6b44995c74126f55021b53b753ed8","Liquid breathing has been in medical literature for nearly 80 years and has been proposed as a means of improving gas exchange in critically ill infants since the 1970s. Extensive laboratory experience with perfluorochemical liquid ventilation has lead to clinical trials in infants, children, and adults. This article discusses the process and physiologic response to liquid breathing in neonates, and reviews some of the factors that need clarification prior to approval as a routine clinical therapy.","lung surfactant; perfluoro compound; perfluorooctyl bromide; artificial ventilation; cardiovascular function; clinical trial; drug delivery system; drug elimination; drug uptake; gas transport; human; intratracheal drug administration; liquid ventilation; lung compliance; lung injury; neonatal respiratory distress syndrome; newborn; phase 1 clinical trial; phase 2 clinical trial; prematurity; priority journal; review; tidal volume"
"Leonard R.C.","Liquid ventilation",1998,"10.1177/0310057x9802600102","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031885240&doi=10.1177%2f0310057x9802600102&partnerID=40&md5=442d26ec06f21c4a17574713d876b809","This review describes the development of ventilation using perfluorocarbon liquids, and relates the remarkable physical properties of these compounds to their probable mechanisms of action in clinical disease.","fluorocarbon; assisted ventilation; human; liquid; lung compliance; lung perfusion; neonatal respiratory distress syndrome; nonhuman; oxygenation; pathophysiology; physical chemistry; respiratory distress; review; safety"
"Von Zabern D., Quintel M., Joachim A., Pappert D.","Surfactant - Current status of research and prospects [Surfactant - Derzeitiger stand der forschung und perspektiven]",1998,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031814194&partnerID=40&md5=795b3b41d566efc955ed8ad1b263e64c","The presented survey paper gives a description of the developments of surfactant-research and the possible clinical use of surfactant-medication. Special emphasis lies on the area of physiological basis and on the research methods in the surfactant-research used presently. In addition, processes associated with the surfactant-system and therapeutical possibilities are described. The main emphasis of the presentation here lies with the acute respiratory distress syndrome, ARDS. The surfactant-research is faced with a whole lot of unsolved problems. These refer to pure research as well as to the development and testing of different surfactant-medications with individual clinical symptoms. A concluding assessment of the significance of surfactant applications concerning ARDS is not yet possible. An interesting and possibly successful extension of the surfactant therapy is the combination with the inhalation application of nitric oxide (NO) and partial liquid ventilation (PLV) with perfluorocarbons (PFC's). To evaluate the possibilities that arise out of such a combination-therapy, long-range research work is still necessary.","fluorocarbon; nitric oxide; surfactant; adult respiratory distress syndrome; critical illness; intensive care; research; review; symptomatology"
"Frietsch T., Lenz C., Waschke K.F.","Artificial oxygen carriers",1998,"10.1097/00003643-199809000-00011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031793944&doi=10.1097%2f00003643-199809000-00011&partnerID=40&md5=2c87f8ef5fa2568a7676d2e4ab040fb4","The clinical availability of artificial oxygen carriers (AOCs) would result in profound alterations in transfusion medical practice. Rapid progress in the scientific and technological development of AOCs has advanced to a critical stage at which safe and effective alternatives to the transfusion of red blood cells are emerging. Haemoglobin- and perfluorocarbon-based oxygen carriers are under current clinical investigation. Artificial oxygen-carrying solutions, by virtue of their acellular structure, can be used to transport oxygen to ischaemic tissues that cannot otherwise be reached by cellular blood components. Organs awaiting transplantation can be preserved for a long time after perfusion with AOCs and tumour susceptibility to chemo- and radiotherapy is increased. The use of AOCs is therefore not confined to their use as red blood cell substitutes, but may find a wide spectrum of interdisciplinary applications.","fluorocarbon; hemoglobin; oxygen; active transport; blood component therapy; blood transfusion; cancer chemotherapy; cancer radiotherapy; cancer susceptibility; erythrocyte transfusion; human; ischemia; organ perfusion; organ preservation; organ transplantation; review"
"Coulter S., Picard M.H.","Contrast echocardiography in coronary artery disease",1998,"10.1097/00019501-199809070-00002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031787844&doi=10.1097%2f00019501-199809070-00002&partnerID=40&md5=03392c0aa864ac96cb484c874dbe10ca",[No abstract available],"albunex; contrast medium; fs 069; meglumine diatrizoate; perfluorooctyl bromide; perfluoropentane; shu 508; unclassified drug; contrast echocardiography; coronary artery disease; heart muscle perfusion; human; intravenous drug administration; medical instrumentation; priority journal; review"
"Anders M.W., Dekant W.","Glutathione-dependent bioactivation of haloalkenes",1998,"10.1146/annurev.pharmtox.38.1.501","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031748545&doi=10.1146%2fannurev.pharmtox.38.1.501&partnerID=40&md5=6e2b1c7a0fb21a986f297170e16b47c7","Several halogenated alkenes are nephrotoxic in rodents. A mechanism for the organ-specific toxicity of these compounds to the kidney has been elucidated. The mechanism involves hepatic glutathione conjugation to dihaloalkenyl or 1,1-difluoroalkyl glutathione S-conjugates, which are cleaved by γ-glutamyltransferase and dipeptidases to cysteine S-conjugates. Haloalkene-derived cysteine S-conjugates may have four fates in the organism: (a) They may be substrates for renal cysteine conjugate β-lyases, which cleave them to form reactive intermediates identified as thioketenes (chloroalkene-derived S-conjugates), thionoacyl halides (fluoroalkene- derived S-conjugates not containing bromide), thuranes, and thiolactones (fluoroalkene-derived S-conjugates containing bromine); (b) cysteine S- conjugates may be N-acetylated to excretable mercapturic acids; (c) they may undergo transamination or oxidation to the corresponding 3-mercaptopyruvic acid S-conjugate; (d) finally, oxidation of the sulfur atom in halovinyl cysteine S-conjugates and corresponding mercapturic acids forms Michael acceptors and may also represent a bioactivation reaction. The formation of reactive intermediates by cysteine conjugate β-lyase may play a role in the target-organ toxicity and in the possible renal tumorigenicity of several chlorinated olefins widely used in many chemical processes.","acetylcysteine; glutathione; glutathione transferase; haloolefin; chlorination; cytotoxicity; drug activation; enzyme activity; enzyme analysis; halogenation; multigene family; nephrotoxicity; nonhuman; oxidation; priority journal; review; transamination; Rodentia"
"Day S.E., Gedeit R.G.","Liquid ventilation",1998,"10.1016/s0095-5108(18)30107-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031688253&doi=10.1016%2fs0095-5108%2818%2930107-6&partnerID=40&md5=0be22943b7a7c9152b526a7571d05650","For decades, the fluid-filled lung has been a valuable research model for understanding normal and abnormal pulmonary physiology. It has lagged behind, however, as a useful therapeutic tool. Recently, the potential applications of perflubron's physicochemical and biologic properties have been realized. In animal models of several types of hypoxic respiratory failure, perflubron's efficacy in improving gas exchange and compliance has been demonstrated. Preliminary clinical studies of PLV in neonates who have RDS and CDH, and in children and adults who have ARDS have shown promise. Pivotal prospective, controlled studies have yet to be completed.","nitric oxide; perfluorooctyl bromide; artificial ventilation; clinical trial; congenital diaphragm hernia; human; inhalational drug administration; intravenous drug administration; meconium aspiration; nonhuman; priority journal; respiratory distress syndrome; respiratory failure; respiratory tract disease; review"
"Wu F.-H., Huang W.-Y.","The application of sulfinatodehalogenation reagents in organic synthesis",1997,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038869315&partnerID=40&md5=1aa71e7ac548a5794db9fe6e759ae0f5","This paper reviews the application of the sulfinatodehalogenation reagents in organic synthesis, especially in fluoroalkylation reaction.",
"Kamigata N., Shimizu T.","Highly selective radical reactions of sulfonyl chlorides catalyzed by a ruthenium(II) complex",1997,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0011554926&partnerID=40&md5=6a91ee2ce980a7b1bfb4a4bfb5692dd9","The radical reactions of various sulfonyl chlorides with alkenes, silyl enol ethers, and aromatic and heteroaromatic compounds in the presence of a ruthenium(II) phosphine complex are described in this review.",
"Gulati A.","Recent advances in the development of haemoglobin-based blood substitutes",1997,"10.1517/13543784.6.11.1659","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030708923&doi=10.1517%2f13543784.6.11.1659&partnerID=40&md5=73a630a1c3575d6bc213c4da30525808","The term 'blood substitute' is commonly used to describe products that can carry and deliver oxygen. These products are also referred to as 'oxygen carriers' or 'oxygen therapeutics'. Blood substitutes are a new generation of oxygen therapeutics and their introduction will redefine treatment approaches in a wide range of medical and surgical practices. There are two major classes of this new generation of oxygen therapeutics; (1) modified haemoglobin solutions, referred to as haemoglobin-based blood substitutes (HBBS) and (2) perfluorocarbon emulsions. Tremendous progress has been made in the past four years with the development of HBBS. In comparison, not much progress has been made in the development of perfluorocarbons as oxygen carriers. In the present review discussion is limited to the development of HBBS. Several types of HBBS have been developed and are in different phases of clinical trials. Free haemoglobin has been crosslinked, conjugated, polymerised or encapsulated to prevent its dissociation into dimers. The stability and purity of HBBS are extremely important in overcoming most of the significant toxicities of these products. Commercial manufacturers have utilised better proprietary formulations and purification technologies, and HBBS developed by these organisations have demonstrated safety in both preclinical and clinical studies. Recent research activities suggest a broad range of therapeutic applications for this new generation of oxygen therapeutics. The introduction of HBBS in critical care medicine will provide a new approach of not only improving perfusion, but also delivering oxygen to tissues.","blood substitute; cyclic gmp; endothelin; fluorocarbon; hemoglobin; nitric oxide; cardiovascular system; drug safety; human; intensive care; review; sepsis; transfusion"
"Treser C.D., Trusty M.N., Yang P.P.","Personal floatation device usage: Do educational efforts have an impact?",1997,"10.2307/3343315","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030612853&doi=10.2307%2f3343315&partnerID=40&md5=ecf965f70584b17abd8121325b5f9a2c","Boating is a popular form of recreation in the United States. Unfortunately, many people drown due to boating-related accidents each year. Since many such drowning deaths are preventable through the use of personal floatation devices (PFDs), an observational study was conducted to quantify and evaluate the number and demographics of the individuals who choose to wear life jackets in King County, Washington. Further efforts were then directed toward evaluating the effectiveness of educational campaigns focused on increasing PFD usage and general boating safety. Highly significant increases were found in the use of life preservers overall and within various subgroups of the population. Total PFD use increased from 19.8% in 1992 to 31.3% in 1994. Future studies are needed to determine the reproducibility of this data and the feasibility of incorporating similar educational efforts into other injury prevention programs nationwide.","accident prevention; education program; health program; health promotion; human; protective equipment; review; safety; statistical analysis; adolescent; adult; article; child; drowning; evaluation; female; health education; infant; male; methodology; preschool child; ship; United States; utilization review; Adolescent; Adult; Child; Child, Preschool; Drowning; Evaluation Studies; Female; Health Education; Humans; Infant; Male; Protective Devices; Ships; Washington"
"Tamura M., Sugiura M., Nakamura T., Baba A., Shimazaki H., Sasano T., Iwata O., Matsuzawa S., Kawakami K., Kogiso Y., Kondo Y.","Merits and problems of partial liquid ventilation using perfluorocarbon",1997,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031266475&partnerID=40&md5=a54d34442142940fd0e97ccb2eabd86d",[No abstract available],"fluorocarbon; animal; artificial ventilation; breathing disorder; disease model; methodology; pathophysiology; physical chemistry; positive end expiratory pressure; rabbit; review; Animals; Chemistry, Physical; Disease Models, Animal; Fluorocarbons; Positive-Pressure Respiration; Rabbits; Respiration Disorders; Respiration, Artificial"
"Lacort Fernández M., Herrero Fernández S., Antuña Braña M.T.","Fluid ventilation with perfluorocarbons [Ventilacion liquida con perfluorocarbono]",1997,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030730269&partnerID=40&md5=dc5453d9174fe15fda445c194ac2585d","Serious acute respiratory insufficiency in its infant form and in adults still represents a challenge for conventional mechanical ventilation. With the current knowledge, it is possible that this technique could cause an additional risk. In order to look for a solution to this problem, perfluorochemical liquid ventilation arose some years ago. It has been successfully applied in laboratory animals, critically ill premature newborns, pediatric patients and adults suffering from respiratory distress syndrome. Because of the expectations that the mentioned technique is causing, a revision has been done from the investigations from medical literature. The use of these liquids has been confirmed as a breathing mean, discussing methods of clinical application and commenting the improvement of the parameters of oxygenation, ventilation and lung mechanics. Results of actual vs expected mortality are shown.","fluorocarbon; perfluoro compound; acute respiratory failure; adult respiratory distress syndrome; air conditioning; artificial ventilation; biomedical technology assessment; breathing; child health care; critical illness; experimental animal; high risk patient; human; inhalational drug administration; liquid; lung mechanics; medical literature; mortality; nonhuman; oxygenation; prematurity; review; risk factor; ventilator"
"Furin G.G.","Organosilicon Compounds Containing Perfluorinated Groups as Nucleophilic Reagents and Their Use in Organic Synthesis",1997,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031317568&partnerID=40&md5=a57bf52f61377d7958a00f2c46999de7","New methods and reagents for regio- and stereoselective introduction of perfluorinated fragments into organic compounds are reviewed. Synthetic potential of new organic derivatives of Groups III-V elements as nucleophilic reagents is discussed. The review describes polyfluoroarylation, perfluoroalkylation, and perfluorovinylation of unsaturated compounds (polyfluorinated aromatic compounds, perfluoroolefins, perfluorocycloolefins, and perfluoroazaalkenes), sulfo derivatives, and carbonyl compounds with organosilicon reagents, catalyzed by fluoride ions and bases, and synthesis of organic derivatives of other elements. The use of pentafluorophenyl derivatives of phosphorus, bismuth, antimony, and arsenic as precursors of C-nucleophiles for building up new C-C and C-N bonds and introducing perfluoroalkyl and perfluoroaryl groups into perfluoroolefins, polyfluorinated aromatics, and carbonyl compounds is discussed.",
"Key B.D., Howell R.D., Criddle C.S.","Fluorinated organics in the biosphere",1997,"10.1021/es961007c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031239570&doi=10.1021%2fes961007c&partnerID=40&md5=a0770062cb6795bf155a154533d28976","The use of organofluorine compounds has increased throughout this century, and they are now ubiquitous environmental contaminants. Although generally viewed as recalcitrant because of their lack of chemical reactivity, many fluorinated organics are biologically active. Several questions surround their distribution, fate, and effects. Of particular interest is the fate of perfluoroalkyl substituents, such as the trifluoromethyl group. Most evidence to date suggest that such groups resist defluorination, yet they can confer significant biological activity. Certain volatile fluorinated compounds can be oxidized in the troposphere yielding nonvolatile compounds, such as trifluoroacetic acid. In addition, certain nonvolatile fluorinated compounds can be transformed in the biosphere to volatile compounds. Research is needed to assess the fate and effects of nonvolatile fluorinated organics, the fluorinated impurities present in commercial formulations, and the transformation products generated by biochemical processes and/or oxidation in the troposphere.The use of organofluorine compounds has increased throughout this century, and they are now ubiquitous environmental contaminants. Although generally viewed as recalcitrant because of their lack of chemical reactivity, many fluorinated organics are biologically active. Several questions surround their distribution, fate, and effects. Of particular interest is the fate of perfluoroalkyl substituents, such as the trifluoromethyl group. Most evidence to date suggest that such groups resist defluorination, yet they can confer significant biological activity. Certain volatile fluorinated compounds can be oxidized in the troposphere yielding nonvolatile compounds, such as trifluoroacetic acid. In addition, certain nonvolatile fluorinated compounds can be transformed in the biosphere to volatile compounds. Research is needed to assess the fate and effects of nonvolatile fluorinated organics, the fluorinated impurities present in commercial formulations, and the transformation products generated by biochemical processes and/or oxidation in the troposphere.","Bioconversion; Dehalogenation; Environmental impact; Biosphere; Fluorine compounds; organofluorine derivative; volatile agent; biochemical processes; environmental pollutant; organofluorine; air pollutant; air pollution; biosphere; defluorination; review; troposphere"
"Beaufils F., Mercier J.-C., Farnoux C., Saizou C., Thébaud B.","Acute respiratory distress syndrome in children",1997,"10.1097/00008480-199706000-00003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0030849896&doi=10.1097%2f00008480-199706000-00003&partnerID=40&md5=07352edd7de097c296be42851a4b8e3d","The adult (acute) respiratory distress syndrome is a significant cause of morbidity in children. The mortality rates remain elevated, greater than 50%, and even greater than 80% in patients with underlying malignancies. The therapeutic interventions remain mainly supportive. Strategies of conventional mechanical ventilation are directed toward the use of high positive end-expiratory pressures, low positive inspiratory pressure, and permissive hypercapnia. High-frequency oscillatory ventilation and tracheal insufflation are not yet used extensively, although they should contribute to less aggressive ventilation. Surfactant replacement, nitric oxide inhalation, and partial liquid ventilation seem to be promising technologies, but controlled clinical studies are necessary before their widespread use. Extracorporeal membrane oxygenation remains the alternative technology in case of failure of conventional support.","lung surfactant; lung surfactant extract; nitric oxide; perfluorooctyl bromide; surfactant ta; adult respiratory distress syndrome; aeration; artificial ventilation; clinical trial; extracorporeal oxygenation; high frequency oscillation; human; hypercapnia; inhalational drug administration; mortality; pediatrics; positive end expiratory pressure; priority journal; review; Animals; Child; Clinical Trials; Disease Models, Animal; Extracorporeal Membrane Oxygenation; Fluorocarbons; High-Frequency Ventilation; Humans; Nitric Oxide; Pediatrics; Positive-Pressure Respiration; Pulmonary Surfactants; Respiratory Distress Syndrome, Adult; Respiratory Therapy"
