Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Bartolomeu M., Neves M.G.P.M.S., Faustino M.A.F., Almeida A.",Wastewater chemical contaminants: remediation by advanced oxidation processes,2018,10.1039/c8pp00249e,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056414241&doi=10.1039%2fc8pp00249e&partnerID=40&md5=99e6141802039afc9a2912ca4ecc142f,"Approximately 70% of the terrestrial area is covered with water, but only a small water fraction is compatible with terrestrial life forms. Due to the increment in human consumption, the need for water resources is increasing, and it is estimated that more than 40% of the population worldwide will face water stress/scarcity within the next few decades. Water recycling and reuse may offer the opportunity to expand water resources. For that, the wastewater treatment paradigm should be changed and adequately treated wastewater should be seen as a valuable resource instead of a waste product. It is easily understandable that the exact composition and constituent concentration of wastewater vary according to its different sources (industrial, agricultural, urban usage of water). Consequently, a variety of known and emerging pollutants like heavy metals, antibiotics, pesticides, phthalates, polyaromatic hydrocarbons, halogenated compounds and endocrine disruptors have been found in natural water reservoirs, due to the limited effectiveness of conventional wastewater treatment. The conventional approach consists of a combination of physical, chemical and biological processes, aiming at the removal of large sediments such as heavier solids, scum and grease and of organic content in order to avoid the growth of microorganisms and eutrophication of the receiving water bodies. However, this approach is not sufficient to reduce the chemical pollutants and much less the emerging chemical pollutants. In this review, after some considerations concerning chemical pollutants and the problematic efficiency of their removal by conventional methods, an update is presented on the successes and challenges of novel approaches for wastewater remediation based on advanced oxidation processes. An insight into wastewater remediation involving the photodynamic approach mediated by tetrapyrrolic derivatives will be underlined. © 2018 The Royal Society of Chemistry and Owner Societies.",NA
"Korobeinicheva I.K., Fugaeva O.M., Furin G.G.",Vibrational spectra of polyfluoroaromatic compounds,1990,10.1016/S0022-1139(00)80989-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149138954&doi=10.1016%2fS0022-1139%2800%2980989-6&partnerID=40&md5=1dbb77ceb82c3d96c9552f955f69d7e8,"The review presents a survey of literature data on the IR and Raman spectra of polyfluorinated compounds of type C6F5X and ArFYArF (Y is an unsaturated bridge group). The results of normal coordinate calculations of frequencies and forms of vibrations for a number of fluorinated benzenes are given. The effect of the number and position of fluorine atoms in the benzene ring on frequencies and intensities of the stretching vibrations of the benzene ring and functional groups X and Y is considered. The assignments of bridge group Y vibrations are given, including those for 15N labelled compounds. The possible reasons for the decreasing of the stretching vibrations of the benzene ring and multiple bonds in the Raman spectra under the fluorine effect are discussed. © 1990.",NA
"Andersen M.E., Butenhoff J.L., Chang S.-C., Farrar D.G., Kennedy Jr. G.L., Lau C., Olsen G.W., Seed J., Wallace K.B.",Perfluoroalkyl acids and related chemistries - Toxicokinetics and modes of action,2008,10.1093/toxsci/kfm270,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39149141030&doi=10.1093%2ftoxsci%2fkfm270&partnerID=40&md5=7af833f848948118633c7fbfef00d890,"The perfluoroalkyl acid salts (both carboxylates and sulfonates, hereafter designated as PFAAs) and their derivatives are important chemicals that have numerous consumer and industrial applications. However, recent discoveries that some of these compounds have global distribution, environmental persistence, presence in humans and wildlife, as well as toxicity in laboratory animal models, have generated considerable scientific, regulatory, and public interest on an international scale. The Society of Toxicology Contemporary Concepts in Toxicology Symposium, entitled ""Perfluoroalkyl Acids and Related Chemistries: Toxicokinetics and Modes-of-Action Workshop"" was held February 14-16, 2007 at the Westin Arlington Gateway, Arlington, VA. In addition to the Society of Toxicology, this symposium was sponsored by 3M Company, DuPont, Plastics Europe, and the U.S. Environmental Protection Agency. The objectives of this 3-day meeting were to (1) provide an overview of PFAA toxicity and description of recent findings with the sulfonates, carboxylates, and telomer alcohols; (2) address the toxicokinetic profiles of various PFAAs among animal models and humans, and the biological processes that are responsible for these observations; (3) examine the possible modes of action that determine the PFAA toxicities observed in animal models, and their relevance to human health risks; and (4) identify the critical research needs and strategies to fill the existing informational gaps that hamper risk assessment of these chemicals. This report summarizes the discourse that occurred during the symposium. © The Author 2007. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved.","alcohol; carboxylic acid derivative; cell nucleus receptor; industrial chemical; perfluoro compound; perfluoroalkyl acid derivative; perfluorooctanesulfonic acid; perfluorooctanoic acid; sulfonic acid derivative; unclassified drug; carcinogenesis; chemical structure; dosimetry; environmental exposure; environmental impact; environmental protection; health hazard; human; immunotoxicity; Leydig cell; liver toxicity; nonhuman; occupational exposure; pancreas cancer; reproductive toxicity; review; risk assessment; structure analysis; teratogenicity; testis cancer; tissue distribution; toxicokinetics; toxicology; wildlife; Animals; Carboxylic Acids; Cell Nucleus; Dose-Response Relationship, Drug; Environmental Pollutants; Fluorocarbons; Humans; Models, Molecular; Molecular Structure; Peroxisome Proliferator-Activated Receptors; Reproducibility of Results; Risk Assessment; Species Specificity; Structure-Activity Relationship; Sulfonic Acids; Toxicity Tests; Animalia"
"Pacheco-Torres J., López-Larrubia P., Ballesteros P., Cerdán S.",Imaging tumor hypoxia by magnetic resonance methods,2011,10.1002/nbm.1558,https://www.scopus.com/inward/record.uri?eid=2-s2.0-78851471290&doi=10.1002%2fnbm.1558&partnerID=40&md5=40acf112ebebeae0f02a5966cd9d4ccc,"Tumor hypoxia results from the negative balance between the oxygen demands of the tissue and the capacity of the neovasculature to deliver sufficient oxygen. The resulting oxygen deficit has important consequences with regard to the aggressiveness and malignancy of tumors, as well as their resistance to therapy, endowing the imaging of hypoxia with vital repercussions in tumor prognosis and therapy design. The molecular and cellular events underlying hypoxia are mediated mainly through hypoxia-inducible factor, a transcription factor with pleiotropic effects over a variety of cellular processes, including oncologic transformation, invasion and metastasis. However, few methodologies have been able to monitor noninvasively the oxygen tensions in vivo. MRI and MRS are often used for this purpose. Most MRI approaches are based on the effects of the local oxygen tension on: (i) the relaxation times of 19F or 1H indicators, such as perfluorocarbons or their 1H analogs; (ii) the hemodynamics and magnetic susceptibility effects of oxy- and deoxyhemoglobin; and (iii) the effects of paramagnetic oxygen on the relaxation times of tissue water. 19F MRS approaches monitor tumor hypoxia through the selective accumulation of reduced nitroimidazole derivatives in hypoxic zones, whereas electron spin resonance methods determine the oxygen level through its influence on the linewidths of appropriate paramagnetic probes in vivo. Finally, Overhauser-enhanced MRI combines the sensitivity of EPR methodology with the resolution of MRI, providing a window into the future use of hyperpolarized oxygen probes. Tumor hypoxia has important consequences in the aggressiveness and malignancy of tumors, as well as in their resistance to therapy, endowing the imaging of pO2 levels with vital repercussions in tumor prognosis and therapy design. This review introduces the causes and consequences of tumor hypoxia and describes the main MR techniques implemented to visualize oxygen levels in cancers. The figure illustrates the MRI oximetry of H460 human tumor xenografts from rats breathing air or oxygen as obtained using perfluorocarbon methodology. Copyright © 2010 John Wiley &amp; Sons, Ltd.",EPR probes; Nitroimidazoles; NMR probe; Oximetry; Tumor diagnosis; Diagnosis; Electron spin resonance spectroscopy; Magnetic susceptibility; Nuclear magnetic resonance; Oxygen; Paramagnetic materials; Paramagnetism; Probes; Relaxation processes; Resonance; Spin dynamics; Transcription factors; Tumors; deoxyhemoglobin; fluorocarbon; hypoxia inducible factor; nitroimidazole; oxygen; oxyhemoglobin; transcription factor; cancer invasion; cell transformation; electron spin resonance; hemodynamics; human; hypoxia; magnetism; metastasis; nonhuman; nuclear magnetic resonance; nuclear magnetic resonance imaging; oxygen tension; pleiotropy; priority journal; relaxation time; review; tumor; Animals; Biological Markers; Cell Hypoxia; Humans; Magnetic Resonance Imaging; Neoplasms; Rattus
"Wang Y., Kim J., Huang C.-H., Hawkins G.L., Li K., Chen Y., Huang Q.",Occurrence of per- and polyfluoroalkyl substances in water: a review,2022,10.1039/d1ew00851j,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129841739&doi=10.1039%2fd1ew00851j&partnerID=40&md5=0ca838817bec04617e91b308f93025a7,"Per- and polyfluoroalkyl substances (PFASs) have drawn increasing concern due to their widespread presence and persistence in the environment. In contrast, methods and manuals have been developed only recently to provide recommended analysis procedures for a growing list of selected PFASs, with more quality assurance and quality control (QA/QC) measures incorporated to ensure data robustness. This review examined studies on the environmental occurrence of PFASs in different water systems in the United States (US) along with similar studies in the other countries. The review has thus revealed a few patterns regarding the environmental occurrence of PFASs having different molecular features, the impact of possible upstream PFAS sources, and the effects of water treatment facilities. Further research is needed to analyze a wider array of PFASs, particularly those playing roles in PFAS degradation pathways. The review also indicates a need for technologies capable of destructing PFASs in addition to those separation processes currently implemented at water treatment facilities to mitigate the environmental presence of PFASs. © 2022 The Royal Society of Chemistry.",Environmental technology; Quality control; Water treatment; Control measures; Data robustness; Degradation pathways; Effect of water; Environmental occurrence; Molecular feature; Polyfluoroalkyl substances; Separation process; Water system; Water treatment facilities; Quality assurance; degradation; organohalogen; water treatment; United States
"Leonello D., Fendrich M.A., Parrino F., Patel N., Orlandi M., Miotello A.",Light-induced advanced oxidation processes as pfas remediation methods: A review,2021,10.3390/app11188458,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114882167&doi=10.3390%2fapp11188458&partnerID=40&md5=8262e356f8e303bbe53e770179a7561d,"PFAS substances, which have been under investigation in recent years, are certainly some of the most critical emerging contaminants. Their presence in drinking water, correlated with diseases, is consistently being confirmed by scientific studies in the academic and health sectors. With the aim of developing new technologies to mitigate the water contamination problem, research activity based on advanced oxidation processes for PFAS dealkylation and subsequent mineralization is active. While UV radiation could be directly employed for decontamination, there are nevertheless considerable problems regarding its use, even from a large-scale perspective. In contrast, the use of cheap, robust, and green photocatalytic materials active under near UV-visible radiation shows interesting prospects. In this paper we take stock of the health problems related to PFAS, and then provide an update on strategies based on the use of photocatalysts and the latest findings regarding reaction mechanisms. Finally, we detail some brief considerations in relation to the economic aspects of possible solutions. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",NA
"Zhang X., Cheng X., Lei B., Zhang G., Bi Y., Yu Y.","A review of the transplacental transfer of persistent halogenated organic pollutants: Transfer characteristics, influential factors, and mechanisms",2021,10.1016/j.envint.2020.106224,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094617563&doi=10.1016%2fj.envint.2020.106224&partnerID=40&md5=129c36533823869c97c8651154bdc189,"Persistent halogenated organic pollutants (HOPs) are a class of toxic chemicals, which may have adverse effects on fetuses via transplacental transfer from their mothers. Here, we review reported internal exposure levels of various HOPs (organochlorinated pesticides, polychlorinated biphenyls, polybrominated diphenyl ethers, short- and medium-chain chlorinated paraffins, and per- and poly-fluoroalkyl substances) in placenta, and both maternal and umbilical cord sera. We also present analyses of the transplacental transfer and placental distribution characteristics of each class of compounds, and discuss effects of several factors on the transfer and accumulation efficiencies of HOPs, as well as the main mechanisms of HOPs’ transfer across the placental barrier. Reported compound-specific transplacental transfer efficiencies and distribution efficiencies, expressed as umbilical cord:maternal serum and placental:maternal serum concentration ratios (RCM and RPM, respectively), are summarized. Average published RCM values of the HOPs range from 0.24 to 3.08 (lipid-adjusted) and from 0.04 to 3.1 (based on wet weights), and are highest for perfluoroalkylcarboxylates (PFCAs) and tetrabromobisphenol A. Average published RPM values range from 0.14 to 1.02 (lipid-adjusted) and from 0.30 to 1.4 (based on wet weights). The broad RCM and RPM ranges may reflect effects of various factors, inter alia physicochemical properties of HOPs, metabolic capacities of mothers and fetuses, placental maturity, and differential expression of influx/efflux transporters in the placenta. Generally, HOPs’ RCM values decline linearly with molecular size, and are curvilinearly related to solubility. Plasma protein binding affinity and the difference between maternal and fetal metabolic capacities may also affect some HOPs’ transfer efficiencies. HOPs’ molecular size may be influential. Transplacental transport of HOPs likely occurs mostly through passive diffusion, although influx/efflux transporters expressed on maternal and/or fetal sides of the placenta may also facilitate or hinder their transport. Overall, the review highlights clear gaps in our understanding of mechanisms involved in HOPs’ transplacental transport. © 2020 The Author(s)",Binding energy; Biochemistry; Efficiency; Halogenation; Metabolism; Organic chemicals; Physicochemical properties; Distribution characteristics; Distribution efficiency; Medium-chain chlorinated paraffins; Organochlorinated pesticides; Plasma protein binding; Polybrominated diphenyl ether (PBDEs); Transfer characteristics; Transplacental transfers; Organic pollutants; organochlorine pesticide; paraffin; perfluoro compound; perfluoroalkylcarboxylate; plasma protein; polybrominated diphenyl ether; polychlorinated biphenyl; tetrabromobisphenol A; unclassified drug; diphenyl ether derivative; polychlorinated biphenyl; halogen; health impact; metabolism; persistent organic pollutant; physicochemical property; plasma; pollution exposure; serum; solubility; active transport; anthropometric parameters; binding affinity; bioaccumulation; halogenated organic pollutant; human; hydrophilicity; hydrophobicity; isomer; maternal blood; metabolic capacity; molecular size; passive transport; persistent organic pollutant; physical chemistry; placenta; placental transfer; pollution transport; prenatal exposure; priority journal; protein expression; Review; risk factor; solubility; systematic review; transport kinetics; umbilical cord blood; chemistry; female; fetomaternal transfusion; pollutant; pregnancy; Environmental Pollutants; Female; Halogenated Diphenyl Ethers; Humans; Maternal-Fetal Exchange; Persistent Organic Pollutants; Placenta; Polychlorinated Biphenyls; Pregnancy
"Ji M., Hu Z., Hou C., Liu H., Ngo H.H., Guo W., Lu S., Zhang J.",New insights for enhancing the performance of constructed wetlands at low temperatures,2020,10.1016/j.biortech.2019.122722,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078347745&doi=10.1016%2fj.biortech.2019.122722&partnerID=40&md5=127e6a2574e9f5071b3832ee4860154e,"Constructed wetlands (CWs) have been widely utilized for various types of wastewater treatment due to their merits, including high cost-effectiveness and easy operation. However, a few intrinsic drawbacks have always restricted their application and long-term stability, especially their weak performance at temperatures under 10 °C (low temperatures) due to the deterioration of microbial assimilation and plant uptake processes. The existing modifications to improve CWs performance from the direct optimization of internal components to the indirect adjunction of external resources promoted the wastewater treatment efficiency to a certain degree, but the sustainability and sufficiency of pollutants removal remains a challenge. With the goal of optimizing CW components, the integrity of the CW ecosystem and the removal of emerging pollutants, future directions for research should include radiation plant breeding, improvements to CW ecosystems, and the combination or integration of certain treatment processes with CWs to enhance wastewater treatment effects at low temperatures. © 2019 Elsevier Ltd","Cost effectiveness; Deterioration; Ecosystems; Pollution; Radiation effects; Reclamation; Sewage treatment plants; Temperature; Wetlands; Constructed wetlands; Constructed wetlands (CWs); Direct optimization; Emerging pollutants; Long term stability; Low temperatures; Performance enhancements; Wastewater treatment efficiencies; Wastewater treatment; constructed wetland; low temperature; microbial activity; performance assessment; pollutant removal; wastewater; wastewater treatment; constructed wetland; cost effectiveness analysis; deterioration; low temperature; plant breeding; pollutant; review; waste water management; ecosystem; sewage; temperature; waste water; water pollutant; wetland; Ecosystem; Temperature; Waste Disposal, Fluid; Waste Water; Water Pollutants, Chemical; Wetlands"
"Ben-Efraim S., Keisari Y., Ophir R., Pecht M., Trainin N., Burstein Y.",Immunopotentiating and immunotherapeutic effects of thymic hormones and factors with special emphasis on thymic humoral factor THF-γ2,1999,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032864983&partnerID=40&md5=4af7fceb1b229c9d35fe98bf9ee52c67,"The essential role played by the thymus in the development of the immune response was well documented in many publications. These findings prompted a long series of studies devised to define the factors produced and secreted by thymus cells, which are involved in the development and nature of immunological responsiveness. First experiments done with crude thymus extracts were followed by isolation of purified products and finally by chemical characterization and synthesis of immunologically active thymus- derived peptides. In this article we review the various thymic hormones and factors described, that is, thymosin fractions 5, the thymosins, prothymosin α, thymulin (FTS-Zn), thymopoietin, thymostimulin (TP-1), Thymic humoral factor (THF), and THF-γ2. Studies demonstrating the activity of the various thymic factors in increasing the immunocompetence potential in both in vitro and in vivo conditions are discussed. The immunostimulatory potential of thymic factors was also investigated in experimental models where beneficial therapeutic effects were sought in a situation of immunological malfunction. The last part of the review is dedicated to clinical trials with thymic factors that revealed improvement in the immunocompetence potential in cases of immunodeficiencies, viral infections, and cancer and its correlation with therapeutic effectiveness. It seems that more research is required in order to better define conditions for the use of thymic factors in immunotherapy.",alpha interferon; beta interferon; cyclophosphamide; fluorouracil; humoral thymus factor; interleukin 2; melphalan; prothymosin alpha; thymopoietin; thymosin; thymostimulin; thymulin; thymus hormone; autoimmune disease; cancer chemotherapy; cancer immunotherapy; clinical trial; cytomegalovirus; human; immune deficiency; immunocompetence; immunopotentiation; Lewis carcinoma; melanoma; metastasis; nonhuman; plasmacytoma; priority journal; review; sendai virus; thymus; virus infection; Animals; Clinical Trials; Humans; Immunotherapy; Oligopeptides; Thymus Hormones
"DeWitt J.C., Shnyra A., Badr M.Z., Loveless S.E., Hoban D., Frame S.R., Cunard R., Anderson S.E., Meade B.J., Peden-Adams M.M., Luebke R.W., Luster M.I.",Immunotoxicity of perfluorooctanoic acid and perfluorooctane sulfonate and the role of peroxisome proliferator-activated receptor alpha,2009,10.1080/10408440802209804,https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149134834&doi=10.1080%2f10408440802209804&partnerID=40&md5=e2d405c473cf10b333fdb4fe1ec969e7,"Perfluorooctanoic acid (PFOA) and perfluorooctane sulfonate (PFOS) are environmentally widespread and persistent chemicals with multiple toxicities reported in experimental animals and humans. These compounds can trigger biological activity by activating the alpha isotype of peroxisome proliferator-activated receptors (PPARs), ligand-activated transcription factors that regulate gene expression; however, some biological effects may occur independently of the receptor. Activation of the peroxisome proliferator- activated receptor alpha (PPARα) modulates lipid and glucose homeostasis, cell proliferation and differentiation, and inflammation. Reported immunomodulation in experimental animals exposed to PFOA and PFOS has included altered inflammatory responses, production of cytokines and other proteins, reduced lymphoid organ weights, and altered antibody synthesis. Mounting experimental animal evidence suggests PPARα independence of some immune effects. This evidence originates primarily from studies with PPARα knockout models exposed to PFOA that demonstrate hepatic peroxisome proliferation, reduced lymphoid organ weights, and altered antibody synthesis. As human PPARα expression is significantly less than that of rodents, potential PPARα independence indicates that future research must explore mechanisms of action of these compounds, including PPARα -dependent and -independent pathways. This multiauthored review contains brief descriptions of current and recently published work exploring immunomodulation by PFOA and PFOS, as well as a short overview of other PPARα ligands of therapeutic and environmental interest. Copyright © 2009 Informa UK Ltd.",antibody; beta actin; cytokine; immunoglobulin E antibody; immunoglobulin M antibody; interleukin 10; interleukin 12; interleukin 6; nitric oxide; perfluoro compound; perfluorooctanesulfonic acid; perfluorooctanoate ammonium; perfluorooctanoic acid; peroxisome proliferator activated receptor alpha; tumor necrosis factor alpha; unclassified drug; allergy; antibody production; antibody response; antiinflammatory activity; cell differentiation; cell proliferation; cytokine production; gene expression regulation; glucose homeostasis; immunotoxicity; inflammation; lymphoid organ; nonhuman; organ weight; review; Alkanesulfonic Acids; Animals; Environmental Exposure; Fluorocarbons; Humans; Immunologic Factors; Octanoic Acids; PPAR alpha; Trans-Activators; Animalia; Rodentia
"Laishram R.D., Chen J., Fan B.",Progress in Visible Light-Induced Difluroalkylation of Olefins,2021,10.1002/tcr.202000094,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094593113&doi=10.1002%2ftcr.202000094&partnerID=40&md5=f5e69cec5558a2c90d21d4aa12480781,"The incorporation of difluoromethylated (CF2) moiety into potentially useful parent molecules lead to significant changes in metabolic stability, lipophilicity, and solubility of the molecules. Over the past several years, with the advent of new difluoromethylating reagents, great progress has been made in the development of a protocol for the direct incorporation of the CF2H group into organic molecules. Among them, difluroalkylation induced by visible light has emerged as an efficient strategy over the past few years. In particular, this protocol provides a more sustainable alternative to other traditional radical-triggered reactions in terms of environment, energy, step-economy, health, and safety. The present review mainly focuses on the development of the photocatalytic difluoroalkylation to olefinic moiety using transition-metal complexes, organic dyes as the photocatalyst; and some organic compounds as a medium of photocatalysis. © 2020 The Chemical Society of Japan & Wiley-VCH GmbH",NA
"Cuerda-Correa E.M., Alexandre-Franco M.F., Fernández-González C.",Advanced oxidation processes for the removal of antibiotics from water. An overview,2020,10.3390/w12010102,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078897416&doi=10.3390%2fw12010102&partnerID=40&md5=d4add7f99a77c12c03d5f777b649856e,"In this work, the application of advanced oxidation processes (AOPs) for the removal of antibiotics from water has been reviewed. The present concern about water has been exposed, and the main problems derived from the presence of emerging pollutants have been analyzed. Photolysis processes, ozone-based AOPs including ozonation, O3/UV, O3/H2O2, and O3/H2O2/UV, hydrogen peroxide-based methods (i.e., H2O2/UV, Fenton, Fenton-like, hetero-Fenton, and photo-Fenton), heterogeneous photocatalysis (TiO2/UV and TiO2/H2O2/UV systems), and sonochemical and electrooxidative AOPs have been reviewed. The main challenges and prospects of AOPs, as well as some recommendations for the improvement of AOPs aimed at the removal of antibiotics from wastewaters, are pointed out. © 2019 by the authors.",Antibiotics; Electrooxidation; Hydrogen peroxide; Ozone; Ozone water treatment; Ozonization; Peroxides; Photocatalysis; Photolysis; Titanium dioxide; Water pollution; Advanced oxidation process; Advanced Oxidation Processes; Emerging pollutants; Fenton; Fenton likes; Heterogeneous photocatalysis; Photo-Fenton; Sonochemical; Oxidation; antibiotics; catalysis; hydrogen peroxide; oxidation; ozone; photolysis; pollutant removal; water treatment
"Wang H., Liu Y., Li J.",Designer Metal–Organic Frameworks for Size-Exclusion-Based Hydrocarbon Separations: Progress and Challenges,2020,10.1002/adma.202002603,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087728745&doi=10.1002%2fadma.202002603&partnerID=40&md5=a425ba6b3139ee64d475de2c4b5fc066,"The separation of hydrocarbons is of primary importance in the petrochemical industry but remains a challenging process. Hydrocarbon separations have traditionally relied predominantly on costly and energy-intensive heat-driven procedures such as low-temperature distillations. Adsorptive separation based on porous solids represents an alternative technology that is potentially more energy efficient for the separation of some hydrocarbons. Great efforts have been made recently not only in the development of adsorbents with optimal separation performance but also toward the subsequent implementation of adsorption-based separation technology. Emerging as a relatively new class of multifunctional porous materials, metal–organic frameworks (MOFs) hold substantial promise as adsorbents for highly efficient separation of hydrocarbons. This is because of their exceptional and intrinsic porosity tunability, which enables size-exclusion-based separations that render the highest possible separation selectivity. In this review, recent advances in the development of MOFs for separation of selected groups of hydrocarbons are reviewed, including methane/C2 hydrocarbons, normal alkanes, alkane isomers, and alkane/alkene/alkyne and C8 alkylaromatics, with a particular focus on separations based on the size-exclusion mechanism. Insights into tailor-made structures, material design strategies, and structure–property relationships will be elucidated. In addition, the existing challenges and possible future directions of this important research field will be discussed. © 2020 WILEY-VCH Verlag GmbH & Co. KGaA, Weinheim",Distillation; Energy efficiency; Hydrocarbon refining; Isomers; Paraffins; Porous materials; Temperature; Alternative technologies; Hydrocarbon separation; Low-temperature distillations; Petrochemical industry; Separation performance; Separation selectivity; Separation technologies; Size exclusion mechanism; Hydrocarbons
Johnson D.A.,"Endoscopic therapy for GERD - Baking, sewing, or stuffing: An evidence-based perspective",2003,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0041882089&partnerID=40&md5=f0e733529415c80b93efe587eaf9a65c,"The concept of using endoscopic therapy for the treatment of symptomatic gastroesophageal reflux disease (GERD) is a relatively recent development. Currently, three basic techniques are approved for use in the United States. To date, clinical trials have examined either a thermal approach, endoscopic suturing, or injection interventi on in the area of the lower esophageal sphincter. However, the trials for each type of endoscopically directed therapy have varied in methodologic design and data analysis. It is important to recognize these differences when attempting to compare the efficacy and outcomes for each endoscopic therapy. Additionally, the risk/benefit profile must be carefully evaluated for each of these interventions before considering it a viable treatment strategy.",copolymer; politef; poly(methyl methacrylate); proton pump inhibitor; catheter ablation; clinical trial; data analysis; device; endoscopic therapy; evidence based medicine; gastroesophageal reflux; human; hydrogel; injection; lower esophagus sphincter; methodology; review; risk benefit analysis; suturing method; treatment outcome; United States; Catheter Ablation; Chronic Disease; Clinical Trials; Esophagoscopy; Evidence-Based Medicine; Female; Follow-Up Studies; Gastroesophageal Reflux; Humans; Male; Prospective Studies; Risk Assessment; Sclerotherapy; Severity of Illness Index; Suture Techniques; Treatment Outcome
Heim F.,Heart valves from polymeric fibers: Potential and limits,2020,10.23736/S0021-9509.20.11604-5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096815520&doi=10.23736%2fS0021-9509.20.11604-5&partnerID=40&md5=d6b8e74d31bba0a6b06cfa8d4fbd9bae,"Transcatheter aortic valve implantation (TAVIAVI) has become today a popular alternative technique to surgical valve replacement for critical patients. However, with only six years follow-up on average, little is known about the long-term durability of transcatheter implanted biological tissue. Moreover, the high cost of biological tissue harvesting and chemical treatment procedures favor the development of alternative synthetic valve leaflet materials. In that context, thin, flexible and porous textile constructions could be considered as interesting candidates. However, these constructions must be strong enough to withstand the load applied on the leaflet especially in aortic position. Moreover, the interaction of textile material with living tissue should be comparable to biological valve tissue, and the foreign body reaction (FBR) as well as the calcification mechanisms should be controlled. In the frame of heart valve tissue engineering strategies, the use of bioresorbable polymer scaffolds is expected to limit that FBR. However, to precisely control the degradation of the polymer is not trivial. Conversely, when permanent textile polymers are considered, the porosity of the fibrous scaffold tends to induce exaggerated tissue ingrowth which may prevent the implants from remaining flexible. In that context, the ideal synthetic fibrous valve leaflet remains to be found. The purpose of this study was to investigate the possible strategies which have been adopted over the last 50 years regarding the use of textile as heart valve leaflet material. Results showed that textile presented potential, despite remaining strong challenges. It came out that hybrid textiles combining bioresorbable and permanent polymer fibers arranged in both non-woven and woven or knitted way could probably help providing strength and generating appropriate tissue ingrowth. © 2020 EDIZIONI MINERVA MEDICA",collagen; macrogol; polyethylene terephthalate; polymer; polypropylene; scaffold protein; polymer; biocompatibility; blood vessel wall; calcification; cancer research; cell proliferation; encapsulation; follow up; foreign body reaction; heart valve; hemodynamics; histology; human; Leydig cell; pulmonary valve replacement; Review; three dimensional printing; tissue engineering; tissue regeneration; transcatheter aortic valve implantation; adverse event; animal; aortic valve; biodegradable implant; chemistry; convalescence; devices; foreign body reaction; heart valve prosthesis; heart valve replacement; pathophysiology; prosthesis complication; prosthesis design; risk factor; time factor; tissue engineering; treatment outcome; valvular heart disease; Absorbable Implants; Animals; Aortic Valve; Foreign-Body Reaction; Heart Valve Diseases; Heart Valve Prosthesis; Heart Valve Prosthesis Implantation; Humans; Polymers; Prosthesis Design; Prosthesis Failure; Recovery of Function; Risk Factors; Time Factors; Tissue Engineering; Treatment Outcome
"Markiewicz-Keszycka M., Czyzak-Runowska G., Lipinska P., Wójtowski J.",Fatty acid profile of milk - A review,2013,10.2478/bvip-2013-0026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901188202&doi=10.2478%2fbvip-2013-0026&partnerID=40&md5=fcb1c655921ba482aea6696064820169,"The article describes the recent data dealing with the fatty acid content in cow, goat, and sheep milk. A large body of evidence demonstrates that fatty acid profile in goat and sheep milk was similar to that of cow milk. Palmitic acid was the most abundant in milk. Goat milk had the highest C6:0, C8:0, and C10:0 content. Sheep milk was the richest source of conjugated linoleic acid and a-linolenic acid. Ewe's milk had lower value of n-6/n-3 then goat and cow milk.",NA
