Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Yeaman M.R., Filler S.G., Schmidt C.S., Ibrahim A.S., Edwards J.E., Hennessey J.P., Jr.",Applying convergent immunity to innovative vaccines targeting Staphylococcus aureus,2014,10.3389/fimmu.2014.00463,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919421629&doi=10.3389%2ffimmu.2014.00463&partnerID=40&md5=5eefaaab83297e79e32e4f5b96b68988,"Recent perspectives forecast a new paradigm for future ""third generation"" vaccines based on commonalities found in diverse pathogens or convergent immune defenses to such pathogens. For Staphylococcus aureus, recurring infections and a limited success of vaccines containing S. aureus antigens imply that native antigens induce immune responses insufficient for optimal efficacy. These perspectives exemplify the need to apply novel vaccine strategies to high-priority pathogens. One such approach can be termed convergent immunity, where antigens from non-target organisms that contain epitope homologs found in the target organism are applied in vaccines. This approach aims to evoke atypical immune defenses via synergistic processes that (1) afford protective efficacy; (2) target an epitope from one organism that contributes to protective immunity against another; (3) cross-protect against multiple pathogens occupying a common anatomic or immunological niche; and/or (4) overcome immune subversion or avoidance strategies of target pathogens. Thus, convergent immunity has a potential to promote protective efficacy not usually elicited by native antigens from a target pathogen. Variations of this concept have been mainstays in the history of viral and bacterial vaccine development. A more far-reaching example is the pre-clinical evidence that specific fungal antigens can induce cross-kingdom protection against bacterial pathogens. This trans-kingdom protection has been demonstrated in pre-clinical studies of the recombinant Candida albicans agglutinin-like sequence 3 protein (rAls3) where it was shown that a vaccine containing rAls3 provides homologous protection against C. albicans, heterologous protection against several other Candida species, and convergent protection against several strains of S. aureus. Convergent immunity reflects an intriguing new approach to designing and developing vaccine antigens and is considered here in the context of vaccines to target S. aureus. © 2014 Yeaman, Filler, Schmidt, Ibrahim, Edwards and Hennessey.",alpha hemolysin; alpha toxin; aphylococcus enterotoxin B; bacterial antigen; bacterial vaccine; collagen binding protein; complement component C3b; complement component C5a; complement component C5b; complement component C8; diphtheria toxoid CRM197; epitope; fungus antigen; gsk2392; Human immunodeficiency virus vaccine; live vaccine; Panton Valentine leukocidin; Pneumococcus vaccine; recombinant antigen; recombinant protein; Sa3ag; Sa4ag; Staphylococcus vaccine; stebvax; toxoid; unclassified drug; vaccine; virus vaccine; antigen recognition; bacteremia; bacterial colonization; Candida albicans; Clostridium tetani; convergent immunity; Corynebacterium diphtheriae; cross protection; hemodialysis; host resistance; human; humoral immunity; immunity; immunoregulation; immunotherapy; methicillin resistant Staphylococcus aureus; microbiome; Murinae; neutrophil; nonhuman; opportunistic infection; phase 1 clinical trial (topic); phase 2 clinical trial (topic); phase 3 clinical trial (topic); protein expression; protein processing; Pseudomonas aeruginosa; recurrent disease; regulatory T lymphocyte; Respiratory syncytial pneumovirus; Review; Staphylococcus aureus; Staphylococcus infection; vaccination
"Kawamoto T., Kamimura A.",Recent Advances in Radical Reactions of Vinyl Triflates and Their Derivatives,2022,10.1055/a-1765-7383,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128180322&doi=10.1055%2fa-1765-7383&partnerID=40&md5=1166fedabb9c429df88e2546c47763a8,"Vinyl triflates are valuable precursors for vinyl cations and vinyl carbenes and serve as electrophiles in transition-metal-catalyzed cross-coupling reactions. However, the scope of radical reactions involving vinyl triflates has been very limited until recently. In this short review, we summarize the recent development on two categories of radical reactions involving vinyl triflates, i.e., radical trifluoromethylations and radical non-trifluoromethylations of vinyl triflates. © 2022 Georg Thieme Verlag. All rights reserved.",Hydrocarbons; Reaction kinetics; Transition metals; Alkyne; Carbenes; Electrophiles; Metal-catalyzed cross-coupling reactions; Radical reactions; Trifluoromethylation; Vinyl cations; Vinyl triflate; Ketones; alkyl group; alpha boryl ketone; cycloalkane; ketone derivative; perfluoro compound; silica gel; tempol; tetrafluoroethylene; trifluoromethanesulfonic acid; unclassified drug; vinyl derivative; vinyl trifluoromethanesulfonic acid; alkylation; chemical modification; column chromatography; complex formation; dehydrofluorination; electrophilicity; elimination reaction; fluorination; hydrolysis; methylation; molecular stability; one pot synthesis; radical perfluoroalkylation; radical reaction; Review; substitution reaction; tetrafluoroethylation; trifluoromethylation
"Zeng Z., Song B., Xiao R., Zeng G., Gong J., Chen M., Xu P., Zhang P., Shen M., Yi H.",Assessing the human health risks of perfluorooctane sulfonate by in vivo and in vitro studies,2019,10.1016/j.envint.2019.03.002,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85062464144&doi=10.1016%2fj.envint.2019.03.002&partnerID=40&md5=30420b11ecea9575725b061dc5024b98,"The wide use of perfluorooctane sulfonate (PFOS) has led to increasing concern about its human health risks over the past decade. In vivo and in vitro studies are important and effective means to ascertain the toxic effects of PFOS on humans and its toxic mechanisms. This article systematically reviews the human health risks of PFOS based on the currently known facts found by in vivo and in vitro studies from 2008 to 2018. Exposure to PFOS has caused hepatotoxicity, neurotoxicity, reproductive toxicity, immunotoxicity, thyroid disruption, cardiovascular toxicity, pulmonary toxicity, and renal toxicity in laboratory animals and many in vitro human systems. These results and related epidemiological studies confirmed the human health risks of PFOS, especially for exposure via food and drinking water. Oxidative stress and physiological process disruption based on fatty acid similarity were widely studied mechanisms of PFOS toxicity. Future research for assessing the human health risks of PFOS is recommended in the chronic toxicity and molecular mechanisms, the application of various omics, and the integration of toxicological and epidemiological data. © 2019",Fatty acids; Health; Potable water; Risk assessment; Toxicity; Epidemiological studies; Human health risks; In-vitro; In-vivo; Perfluorooctane sulfonates; PFOS; Physiological process; Reproductive toxicities; Health risks; fatty acid; perfluorooctanesulfonic acid; alkanesulfonic acid; fluorocarbon; perfluorooctanesulfonic acid; assessment method; epidemiology; health risk; oxidative stress; physiology; public health; sulfonate; toxicity; cardiotoxicity; chronic toxicity; disease surveillance; epidemiological data; exposure; fatty acid analysis; food contamination; health hazard; human; immunotoxicity; in vitro study; in vivo study; liver toxicity; lung toxicity; molecular interaction; nephrotoxicity; neurotoxicity; nonhuman; omics; oxidative stress; physiological process; priority journal; reproductive toxicity; Review; risk assessment; systematic review; thyroid disease; toxicology; water contamination; animal; pollutant; risk assessment; toxicity; Animalia; Alkanesulfonic Acids; Animals; Environmental Pollutants; Fluorocarbons; Humans; Risk Assessment
"Papadoyannis I.N., Samanidou V.F., Stefanidou P.G.","Clinical assay of nicotine and its metabolite, cotinine, in body fluids by HPLC following solid phase extraction",2002,10.1081/JLC-120014006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036381914&doi=10.1081%2fJLC-120014006&partnerID=40&md5=66470107d60093de8aa6780d21e37354,"A rapid and accurate reversed phase high performance liquid chromatographic (RP-HPLC) method, is described for the simultaneous determination of nicotine and cotinine in body fluids. The analytical column, an MZ Kromasil C8, 250 x 4 mm, 5 μm, was operated at ambient temperature with backpressure values of 290 kg/cm2. The mobile phase consisted of A: 0.05M ammonium acetate and phase B: CH3OH at a volume ratio 60:40, delivered at a flow rate of 1.4 mL/min. Scopolamine was used as internal standard at a concentration of 85ng/μL. Detection was performed with a variable wavelength UV-visible detector at 262 nm, resulting in a detection limit of 0.2 ng per 20 μL injection and a quantitation limit of 1.0 ng, while linearity held up to 20 ng/μL for nicotine and 30 ng/μL for cotinine. The statistical evaluation of the method was examined by performing intra-day (n = 8) and inter-day calibration (n = 8) and was found to be satisfactory, with high accuracy, and precision results. High relative extraction recoveries from biological matrices: blood serum and urine, ranging from 93.3% to 106.4% for cotinine and from 94.2% to 115.5% for nicotine, were achieved using Lichrolut RP-select B (Merck) SPE cartridges with tetrahydrofuran as eluent, requiring small volumes, 200 μL of blood serum, and 200 μL of urine.",Bioassay; Drug products; Extraction; High performance liquid chromatography; Metabolites; Statistical methods; Ultraviolet detectors; Flow rates; Solid phase extraction; Volume ratio; Blood; ammonium acetate; cotinine; nicotine; scopolamine; accuracy; blood analysis; body fluid; chemical analysis; concentration (parameters); environmental temperature; flow rate; human; metabolism; metabolite; reversed phase high performance liquid chromatography; review; solid phase extraction; urinalysis
"Sancho M., Mas S., Soler R., Tolosa F., Bonnin J.",Mucous melanoma of the nasal fossa. Report of 3 cases [Melanoma mucoso de fosa nasal. A propósito de tres casos.],1991,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0026216552&partnerID=40&md5=4ed5ce5cbfc069d8c41c02a5d475507d,"The mucous melanoma is a rare affection with has a very poor prognosis by its difficult diagnosis and unsatisfactory treatment. We have three patients with mucous melanoma nasal, which has been studied (clinic evolution, diagnosis and treatment) in our Hospital.","adult; aged; case report; female; human; incidence; lymph node metastasis; male; maxilla sinus cancer; melanoma; middle aged; multimodality cancer therapy; multiple cancer; nose mucosa; nose polyp; nose tumor; pathology; prognosis; review; Adult; Aged; Combined Modality Therapy; Female; Humans; Incidence; Lymphatic Metastasis; Male; Maxillary Sinus Neoplasms; Melanoma; Middle Aged; Nasal Mucosa; Nasal Polyps; Neoplasms, Multiple Primary; Nose Neoplasms; Prognosis"
"Routti H., Atwood T.C., Bechshoft T., Boltunov A., Ciesielski T.M., Desforges J.-P., Dietz R., Gabrielsen G.W., Jenssen B.M., Letcher R.J., McKinney M.A., Morris A.D., Rigét F.F., Sonne C., Styrishave B., Tartu S.","State of knowledge on current exposure, fate and potential health effects of contaminants in polar bears from the circumpolar Arctic",2019,10.1016/j.scitotenv.2019.02.030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061365451&doi=10.1016%2fj.scitotenv.2019.02.030&partnerID=40&md5=c50975ecf45d84ed728b6b73c411756c,"The polar bear (Ursus maritimus) is among the Arctic species exposed to the highest concentrations of long-range transported bioaccumulative contaminants, such as halogenated organic compounds and mercury. Contaminant exposure is considered to be one of the largest threats to polar bears after the loss of their Arctic sea ice habitat due to climate change. The aim of this review is to provide a comprehensive summary of current exposure, fate, and potential health effects of contaminants in polar bears from the circumpolar Arctic required by the Circumpolar Action Plan for polar bear conservation. Overall results suggest that legacy persistent organic pollutants (POPs) including polychlorinated biphenyls, chlordanes and perfluorooctane sulfonic acid (PFOS), followed by other perfluoroalkyl compounds (e.g. carboxylic acids, PFCAs) and brominated flame retardants, are still the main compounds in polar bears. Concentrations of several legacy POPs that have been banned for decades in most parts of the world have generally declined in polar bears. Current spatial trends of contaminants vary widely between compounds and recent studies suggest increased concentrations of both POPs and PFCAs in certain subpopulations. Correlative field studies, supported by in vitro studies, suggest that contaminant exposure disrupts circulating levels of thyroid hormones and lipid metabolism, and alters neurochemistry in polar bears. Additionally, field and in vitro studies and risk assessments indicate the potential for adverse impacts to polar bear immune functions from exposure to certain contaminants. © 2019 Elsevier B.V.",Biochemistry; Climate change; Contamination; Flame retardants; Hormones; Mammals; Mercury (metal); Risk assessment; Sea ice; Emerging compounds; Persistent organic pollutant (POP); PFAS; Pollutant; Ursus maritimus; Organic pollutants; carboxylic acid; chemical compound; chlordane; corticosteroid; flame retardant; mercury; organochlorine pesticide; perfluoroalkyl substance; perfluorooctanesulfonic acid; polychlorinated biphenyl; sex hormone; thyroid hormone; unclassified drug; bear; bioaccumulation; conservation planning; environmental fate; environmental impact assessment; flame retardant; health impact; knowledge; mercury (element); persistent organic pollutant; pollution exposure; population decline; Arctic; biochemical analysis; concentration (parameter); correlational study; energy metabolism; environmental exposure; environmental factor; environmental impact; epigenetics; genital system; health hazard; hematological parameters; histopathology; immune system; in vitro study; infectious agent; kidney; lipid metabolism; liver; neurochemistry; nonhuman; polar bear; pollutant; priority journal; Review; risk assessment; skeleton; species conservation; thyroid gland; trend study; animal; bear; environmental monitoring; physiology; pollutant; Arctic; Ursus maritimus; Animals; Arctic Regions; Environmental Exposure; Environmental Monitoring; Environmental Pollutants; Ursidae
"Zhang Y., Li K., Kong A., Zhou Y., Chen D., Gu J., Shi H.",Dysregulation of autophagy acts as a pathogenic mechanism of non-alcoholic fatty liver disease (NAFLD) induced by common environmental pollutants,2021,10.1016/j.ecoenv.2021.112256,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104585880&doi=10.1016%2fj.ecoenv.2021.112256&partnerID=40&md5=da52b89fa8a1c03fd4eb490b658c00a0,"Non-alcoholic fatty liver disease (NAFLD) has been the most common chronic liver disease in the world, including the developing countries. NAFLD is metabolic disease with significant lipid deposition in the hepatocytes of the liver, which is usually associated with oxidative stress, inflammation and fibrogenesis, and insulin resistance. Progressive NAFLD can develop into non-alcoholic steatohepatitis (NASH) or hepatocellular carcinoma. The current evidence proposes that environmental pollutants promote development and progression of NAFLD, and autophagy plays a vital role but is multifactorial affected in NAFLD. In this review, we analyzed on the regulations of common environmental pollutants on autophagy in NAFLD. To clarify the involved roles of autophagy, we discussed the dysregulation of autophagy by environmental pollutants in adipose tissue and gut, and their interactions with liver, as well as epigenetic regulation on autophagy by environmental pollutants. Furthermore, protective roles of potential therapeutic treatments on the multiple-hits of autophagy in NAFLD were descripted. © 2021 The Authors","4,4' isopropylidenediphenol; alanine aminotransferase; antibiotic agent; arsenic; azacitidine; benzo[a]pyrene; cadmium; chromium; copper; heavy metal; irbesartan; lead; mercury; metformin; nickel; oleuropein; perfluorooctanoic acid; rapamycin; resveratrol; verapamil; zinc; developing world; digestive system disorder; gene expression; immune response; oxidative stress; pollutant; adipose tissue; alanine aminotransferase blood level; autophagic cell death; disease course; disorders of lipid and lipoprotein metabolism; drug mechanism; genetic regulation; human; insulin resistance; intestine epithelium; intestine flora; lipid homeostasis; lipid peroxidation; lipid storage; nonalcoholic fatty liver; nonhuman; pathogenesis; Review; autophagy; genetic epigenesis; inflammation; liver; liver cell; liver cell carcinoma; liver tumor; metabolism; nonalcoholic fatty liver; oxidative stress; pathology; pathophysiology; physiology; pollutant; toxicity; Adipose Tissue; Autophagy; Carcinoma, Hepatocellular; Environmental Pollutants; Epigenesis, Genetic; Hepatocytes; Humans; Inflammation; Insulin Resistance; Liver; Liver Neoplasms; Non-alcoholic Fatty Liver Disease; Oxidative Stress"
"Clavijo S., Avivar J., Suárez R., Cerdà V.",Analytical strategies for coupling separation and flow-injection techniques,2015,10.1016/j.trac.2014.11.019,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923063481&doi=10.1016%2fj.trac.2014.11.019&partnerID=40&md5=73f65b2969016335cb1568975ee2b458,"Flow techniques (FTs) are non-separative tools and high-performance separation techniques that require sample pretreatment. On-line combinations of flow sample-pretreatment units and discrete sample-introduction devices are very attractive, as they allow the whole analytical sequence to be developed in a single instrumental assembly. In this review, we present the state of the art and future trends in coupling separation techniques, such as chromatography and capillary electrophoresis, and FTs. FTs can be coupled as a front end to separation techniques or by integrating the separation column in the flow system, generating new low-pressure chromatographic techniques. We discuss different coupling strategies, highlighting their benefits and disadvantages. We also present an updated review of coupled systems applied to environmental and biological samples. © 2014 Elsevier B.V.",Capillary electrophoresis; Column chromatography; Couplings; Gas chromatography; Liquid chromatography; Separation; Analytical protocols; Flow techniques; Low-pressure chromatography; Monolithic columns; Sample treatment; Chromatography; beta lactam antibiotic; gemfibrozil; salicylic acid; salicylic acid methyl ester; analytic method; analytical equipment; automation; capillary electrophoresis; chromatograph; chromatography; coupling separation; drug determination; environmental monitoring; flow injection analysis; gas chromatography; high performance liquid chromatography; human; liquid chromatography; low pressure chromatography; multisyringe chromatography; programmable temperature vaporizer; Review; robotics; separation technique; sequential injection chromatography; solid phase extraction
"Cai J., Niu B., Xie Q., Lu N., Huang S., Zhao G., Zhao J.",Accurate Removal of Toxic Organic Pollutants from Complex Water Matrices,2022,10.1021/acs.est.1c07824,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125295957&doi=10.1021%2facs.est.1c07824&partnerID=40&md5=06e9bcd01a952aacdf44ce4be8cfb9a6,"Characteristic emerging pollutants at low concentration have raised much attention for causing a bottleneck in water remediation, especially in complex water matrices where high concentration of interferents coexist. In the future, tailored treatment methods are therefore of increasing significance for accurate removal of target pollutants in different water matrices. This critical review focuses on the overall strategies for accurately removing highly toxic emerging pollutants in the presence of typical interferents. The main difficulties hindering the improvement of selectivity in complex matrices are analyzed, implying that it is difficult to adopt a universal approach for multiple targets and water substrates. Selective methods based on assorted principles are proposed aiming to improve the anti-interference ability. Thus, typical approaches and fundamentals to achieve selectivity are subsequently summarized including their mechanism, superiority and inferior position, application scope, improvement method and the bottlenecks. The results show that different methods may be applicable to certain conditions and target pollutants. To better understand the mechanism of each selective method and further select the appropriate method, advanced methods for qualitative and quantitative characterization of selectivity are presented. The processes of adsorption, interaction, electron transfer, and bond breaking are discussed. Some comparable selective quantitative methods are helpful for promoting the development of related fields. The research framework of selectivity removal and its fundamentals are established. Presently, although continuous advances and remarkable achievements have been attained in the selective removal of characteristic organic pollutants, there are still various substantial challenges and opportunities. It is hopeful to inspire the researches on the new generation of water and wastewater treatment technology, which can selectively and preferentially treat characteristic pollutants, and establish a reliable research framework to lead the direction of environmental science. © 2022 American Chemical Society","Chemicals removal (water treatment); Environmental technology; Wastewater treatment; Water pollution; Accurate removal; Advanced treatment; Complex water matrix; Emerging pollutants; Interferents; Research frameworks; Selective mechanism; Target pollutants; Toxic organic pollutant; Water matrices; Organic pollutants; organic pollutant; organizational framework; toxic substance; acid base balance; chemical bond; electron transport; environmental science; molecular recognition; quantitative analysis; Review; static electricity; surface property; waste component removal; waste water management; water pollutant; adsorption; pollutant; wastewater; water management; water; Adsorption; Environmental Pollutants; Waste Water; Water; Water Pollutants, Chemical; Water Purification"
"Amenaghawon A.N., Anyalewechi C.L., Darmokoesoemo H., Kusuma H.S.",Hydroxyapatite-based adsorbents: Applications in sequestering heavy metals and dyes,2022,10.1016/j.jenvman.2021.113989,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119614255&doi=10.1016%2fj.jenvman.2021.113989&partnerID=40&md5=e9ab0c07a4a5210793ee987996ffaaee,"Hydroxyapatite (HAp) is a calcium phosphate material that was used primarily in bone regeneration and repair as a result of its chemical similarity with bone. However, HAp has emerged as a very promising adsorbent for sequestering contaminants like heavy metals, dyes, hydrocarbons as well as other emerging pollutants from wastewater as a result of its versatility and encouraging adsorptive properties. Contaminants like heavy metals and dyes have been a major source of environmental concern. Research studies involving the use of HAp as adsorbents for the adsorptive treatment of heavy metal- and dye-contaminated wastewater have become increasingly popular due to its eco-friendliness, easy synthesis, unique adsorption properties etc. Various methods are available for the synthesis of HAp and its composites with some of these methods used in combination with other methods to obtain more efficient HAp-based adsorbents. In this work, the adsorptive removal of heavy metals and dyes by HAp and its composites was extensively reviewed as well as the parametric effects of process factors like contact time, solution pH, temperature, solute concentration etc on the adsorption process. Kinetic, thermodynamic, and isotherm models for elucidating the adsorption process were also considered. Generally, from the works reviewed, HAp-based adsorbents were found to be very effective for sequestering heavy metals and dyes from solution and thus presents a low-cost option for adsorptive wastewater treatment. © 2021 Elsevier Ltd","adsorbent; dye; heavy metal; hydroxyapatite; coloring agent; hydroxyapatite; adsorption; dye; heavy metal; phosphate (inorganic); sequestration (chemistry); wastewater treatment; adsorption; alternative energy; concentration response; contact time; controlled study; isotherm; pH; precipitation; Review; sol-gel; solid state; solute; synthesis; temperature; thermodynamics; waste component removal; kinetics; wastewater; water pollutant; Adsorption; Coloring Agents; Durapatite; Kinetics; Metals, Heavy; Waste Water; Water Pollutants, Chemical"
"Tahziz A., Ruzi I.I., Yahaya N., Mohamed R., Ishak A.R., Edinur H.A., Aziz M.Y.",Occurrence and toxicology aspects of perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA) in the environment and food: A review,2021,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85120777632&partnerID=40&md5=b61b9cf6e0949c3ac072b93fa1d03e01,"Perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA) are two perfluorinated chemicals that have recently become international concerns. These compounds are ubiquitously bioaccumulated in the environment and food chain for a long period due to their high chemical and biological stability. PFOS and PFOA are currently being transmitted via the aquatic medium, posing a concern not only to the aquatic ecosystem but also to human and animal health. Evidence of PFOS and PFOA-based toxicity has been associated with hepatoxicity, immunotoxicity, developmental toxicity, endocrine disruptor, and cancer. PFOS and PFOA are primarly absorbed into the animal and human body through ingestion and bioaccumulate in the plasma, liver, and kidney. PFOS and PFOA are difficult to degrade, and as a result, they are frequently excreted in urine in their unchanged form. Methods for detecting PFOS and PFOA at trace levels in environmental and food matrices have been improved over time, resulting in their detection in a variety of environmental and food matrices. Nowadays, PFOS and PFOS have been identified as potential hazards and are included as novel persistent organic pollutants (POPs) in the Stockholm Convention, however their use in some countries such as Malaysia is unregulated. Although PFOS and PFOA have been widely explored in the environment and in food, and toxicological effects in some animals have been identified, human studies warrant further investigation. © 2021 UPM Press. All rights reserved.",NA
"Gupta A., Kapoor G., Dalvi B.",Transcatheter closure of atrial septal defects,2004,10.1586/14779072.2.5.713,https://www.scopus.com/inward/record.uri?eid=2-s2.0-4544344499&doi=10.1586%2f14779072.2.5.713&partnerID=40&md5=cc0644444859ad5bd32181c8a3e97665,"Transcatheter closure of atrial septal defects has evolved significantly over the last 20 years. Transcatheter closure has replaced surgical closure for the treatment of most secundum atrial septal defects at the current time. A major reason for this is the lower morbidity of transcatheter closure procedures. Several closure devices have come into clinical use. The Amplatzer® septal occluder (AGA Medical Co.) currently has the largest reported experience and subsequently the best-established safety and efficacy features. Clinically challenging situations, such as larger atrial septal defects, atrial septal defects with deficient rims and multiple atrial septal defects, are increasingly being addressed using the transcatheter approach, with improved results. The incidence of most complications has significantly reduced over time, and serious side effects are relatively uncommon. In this review, the literature is summarized regarding the current role of transcatheter closure, the evolution of the different available devices for clinical use and the complications that occur with their use. A comparison is also made with surgical closure techniques. © Future Drugs Ltd. All rights reserved.","acetylsalicylic acid; antibiotic agent; clopidogrel; fibrinolytic agent; nickel; warfarin; atrioventricular block; bacterial endocarditis; cerebrovascular accident; clip; controlled study; device; embolism; fatality; fistula; headache; heart atrium arrhythmia; heart atrium fibrillation; heart atrium septum defect; heart catheterization; heart supraventricular arrhythmia; heart tamponade; hemopericardium; human; lung edema; morbidity; neurosis; pericardial effusion; postoperative complication; review; safety; seizure; sudden death; surgical approach; surgical technique; thromboembolism; thrombosis; transient ischemic attack; visual impairment; Balloon Occlusion; Heart Catheterization; Heart Septal Defects, Atrial; Humans"
"Vakili M., Bao Y., Gholami F., Gholami Z., Deng S., Wang W., Kumar Awasthi A., Rafatullah M., Cagnetta G., Yu G.",Removal of HFPO-DA (GenX) from aqueous solutions: A mini-review,2021,10.1016/j.cej.2021.130266,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112018262&doi=10.1016%2fj.cej.2021.130266&partnerID=40&md5=e185a684812cb09a39386dcd28d93794,"Hexafluoropropylene oxide dimer acid (HFPO-DA) and its ammonium salt (GenX) are anthropogenic substances widely used in the industry. They belong to the class of perfluoroalkyl substances, possessing properties such as high chemical stability, high mobility, high water solubility, extraordinary persistence in the environment, bioaccumulability in living tissues, and toxicity. Because of such properties, HFPO-DA and GenX are ubiquitously found in the environment, where they can remain almost unmutated for an extremely long time, so that such chemicals, together with the other perfluoroalkyl substances, are being named “forever chemicals”. Due to their adverse effects on human health and the environment, growing regulatory attention is paid to these pollutants. Parallelly, new technologies for their removal are highly necessary because conventional ones are almost ineffective. However, there is limited available information regarding the effectiveness of HFPO-DA and GenX treatment methods. The present article reviews the characteristics and occurrence of these emerging chemicals in the environment. Also, the removability of HFPO-DA and GenX by novel treatment approaches (membranes, adsorption, and degradation techniques) and conventional wastewater treatment are discussed. Studies reported in the literature indicate that these chemicals are not efficaciously eliminated by conventional technologies currently used in wastewater treatment plants. Early observations suggest that adsorption and high-pressure membranes could be considered the most promising removal technologies available on the market. © 2021 Elsevier B.V.",Biochemistry; Chemical stability; Chemicals; Wastewater treatment; Ammonium salt; Anthropogenics; Dimer acids; Forever chemical; Genx; Hexafluoropropylene oxide; Hexafluoropropylene oxide dimer acid; Perfluoroalkyl substances; PFAS; Property; Dimers
"Londhe K., Lee C.-S., McDonough C.A., Venkatesan A.K.",The Need for Testing Isomer Profiles of Perfluoroalkyl Substances to Evaluate Treatment Processes,2022,10.1021/acs.est.2c05518,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141522975&doi=10.1021%2facs.est.2c05518&partnerID=40&md5=c8391da9d65e13a3df5a8023613da4ce,"Many environmentally relevant poly-/perfluoroalkyl substances (PFASs) including perfluorooctane sulfonic acid (PFOS) and perfluorooctanoic acid (PFOA) exist in different isomeric (branched and linear) forms in the natural environment. The isomeric distribution of PFASs in the environment and source waters is largely controlled by the source of contamination and varying physicochemical properties imparted by their structural differences. For example, branched isomers of PFOS are relatively more reactive and less sorptive compared to the linear analogue. As a result, the removal of branched and linear PFASs during water treatment can vary, and thus the isomeric distribution in source waters can influence the overall efficiency of the treatment process. In this paper, we highlight the need to consider the isomeric distribution of PFASs in contaminated matrices while designing appropriate remediation strategies. We additionally summarize the known occurrence and variation in the physicochemical properties of PFAS isomers influencing their detection, fate, toxicokinetics, and treatment efficiency. © 2022 American Chemical Society. All rights reserved.",Efficiency; Physicochemical properties; Plants (botany); Water treatment; Analytical bias; Destructive; Isomeric distributions; Perfluoroalkyl substance isomer; Perfluoroalkyl substances; Perfluorooctane sulfonic acids; Sequestration; Source waters; Treatment; Treatment process; Isomers; perfluorooctanesulfonic acid; water; alkanesulfonic acid; fluorocarbon; octanoic acid; chemical composition; chemical compound; chemical substance; concentration (composition); physicochemical property; pollutant removal; water treatment; controlled study; isomer; physical chemistry; Review; toxicokinetics; water treatment; chemistry; isomerism; water management; Alkanesulfonic Acids; Caprylates; Fluorocarbons; Isomerism; Water Purification
"Georgieva-Kozarova G., Petrova M., Grigorova O., Traykov L., Penev L.",The role of dynamic contrast enhanced MRI in diagnosis of the Hirayama disease,2013,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888427286&partnerID=40&md5=9c3c6e89cb0d2c03eeb36560edfbb9e1,"Hirayama disease (HD) is a very rare condition characterized by asymmetric distal upper limbs muscle weakness and atrophy in the C8-T1 distribution without sensory or pyramidal signs. Classically, adolescent males develop initially progressive weakness followed by spontaneous stabilization within several years after onset. The pathogenesis of the disease is unclear and pathologic studies are lacking. However the prevailing theory postulates that insufficient growth of the dura relative to the spinal column during puberty allows forward displacement of the dura in flexion with compression of the spinal cord, possibly leading to ischemia of the anterior horn cells at C8 and Th1. Most reported cases have been from Asia, particularly Japan, though some have been reported from India, the Middle East, and Europe. To date, and to our knowledge, there has been no published study characterizing the MR imaging features of this disease in Bulgaria. Routine MR imaging of patients with HD has shown segmental cord atrophy, rarely associated with Th2 abnormalities. Previous studies of other cord diseases have shown, that the extent of cord tissue damage is usually underestimated by using routine MR imaging and that brain plasticity might limit the clinical consequences of cord injury. In this study, we used a multiparametric MR imaging approach to investigate in a patient with HD.",adolescent; anterior horn cell; case report; dura mater; human; male; muscle atrophy; muscle weakness; onset age; puberty; review; spinal cord compression; susceptibility weighted imaging; Th1 cell; vertebra dislocation
